track_id,X,Y,Z
0,-0.433374,-0.0298649,1.24978
1,-0.437788,-0.00187769,1.26629
2,-0.440662,-0.0758421,1.22167
3,-0.439813,-0.0485914,1.22904
4,-0.43814,-0.022087,1.25392
5,-0.424037,-0.053491,1.2267
6,-0.430593,-0.0581739,1.22346
7,-0.444006,-0.0370468,1.24065
8,-0.422942,-0.0632977,1.22361
9,-0.422852,-0.0708167,1.21972
10,-0.415321,-0.0672853,1.22424
12,-0.44385,-0.0277962,1.25078
13,-0.447388,-0.0505166,1.22862
15,-0.430502,-0.065848,1.21885
17,-0.426515,-0.0497319,1.23447
19,-0.434472,-0.0366632,1.23924
20,-0.439546,-0.0414556,1.23594
21,-0.429643,-0.0428358,1.2377
22,-0.413721,-0.0642411,1.23207
25,-0.444149,-0.0127838,1.26269
26,-0.448611,-0.0591,1.23276
27,-0.432903,-0.0530277,1.22978
31,-0.436972,-0.0108583,1.27125
36,-0.445321,-0.0464962,1.2345
38,-0.438407,-0.0356163,1.24596
40,-0.435555,-0.0202509,1.26227
44,-0.43274,-0.0278224,1.25823
45,-0.419812,-0.0550341,1.23438
46,-0.418077,-0.0750681,1.22521
47,-0.430512,-0.0416374,1.2458
49,-0.43596,-0.0484304,1.2355
54,-0.411496,-0.0717217,1.23622
61,-0.445391,-0.0173271,1.25452
103,-0.444795,-0.00832944,1.26951
109,-0.445928,-0.0712119,1.22537
115,-0.443305,-0.0665021,1.23016
118,-0.450156,-0.0419775,1.2435
119,-0.450792,-0.0671869,1.23303
123,-0.437442,-0.0605401,1.22878
124,-0.424928,-0.0816552,1.23075
125,-0.437946,-0.0694504,1.22496
130,-0.455767,-0.0618107,1.23706
133,-0.446018,-0.0802065,1.22517
138,-0.439791,-0.0826901,1.2256
143,-0.450783,-0.0490182,1.23977
145,-0.447697,-0.0210792,1.26056
146,-0.4546,-0.0718606,1.23299
148,-0.44637,-0.0357608,1.24866
150,-0.45722,-0.0667647,1.23964
151,-0.448638,-0.0283807,1.25634
153,-0.440332,-0.00249696,1.27372
154,-0.450525,-0.0746457,1.22784
163,-0.455815,-0.0587296,1.24189
167,-0.450533,-0.0802147,1.22731
169,-0.451771,-0.0558549,1.23891
217,-0.419822,-0.0559219,1.23452
219,-0.435241,-0.0231176,1.26561
222,-1.01103,9.65426,-6.55523
223,-0.414213,-0.451576,1.51209
224,-0.464311,0.643073,0.630031
233,-0.437357,-0.0721246,1.25789
