track_id,X,Y,Z
5,1.96911,-1.82193,9.00401
6,-66.0057,-62.0755,37.9848
7,-1.06048,4.27207,13.8977
10,1.80354,-5.57097,9.31551
13,0.346972,2.23721,13.0966
14,0.590197,-1.38358,9.46959
15,1.54794,4.10271,11.3476
17,-1.78572,1.42932,12.1045
18,-0.667867,-0.5422,9.16739
20,-4.3793,-10.4587,12.6911
21,3.6665,-2.60243,11.552
22,-2.73947,-0.930286,12.7007
23,1.67077,-0.00838678,11.2965
24,2.9838,-2.4384,9.9378
31,3.19795,-4.07044,10.8579
32,1.07321,0.824249,12.3971
35,2.05859,-1.22234,10.3809
36,0.337513,-0.446848,10.6439
55,6.43723,-2.3646,8.84186
57,15.6243,8.59044,4.21534
69,-1.04774,-0.109489,10.4416
73,2.07865,-0.227908,12.2093
76,3.01811,-6.18661,12.1933
77,-2.09093,7.22553,14.2378
80,7.09421,9.21694,9.45605
81,-0.196786,2.4193,14.4138
82,16.3994,9.72622,3.72077
84,2.58588,-1.5349,11.9661
89,11.3599,6.63639,6.98209
107,-4.142,5.12619,14.145
119,-0.274853,0.585438,11.5836
124,-1.23269,2.79767,13.1194
132,-0.92185,-2.2162,9.24902
141,-2.54146,-0.715645,11.4233
148,-4.07645,6.24236,14.8721
150,-2.31809,4.39234,14.9544
153,-0.562405,-5.28233,9.61185
158,0.803353,-2.88077,8.97446
165,2.08869,-3.82579,9.49648
166,-1.92433,1.60535,12.308
167,3.87786,-5.02151,10.0873
174,-1.93624,-7.3471,11.2187
176,-3.0496,-5.19305,11.8669
179,-2.75795,-6.51857,12.1869
187,-0.348486,-3.335,9.72565
192,3.15858,-3.75411,10.4195
196,-1.74615,-4.63066,11.7999
