track_id,X,Y,Z
0,-0.930455,0.126541,3.70022
2,-0.714946,1.74759,4.09502
7,-0.89227,0.986382,3.96746
8,-0.915576,-0.0440746,3.85887
10,-0.686623,-0.609906,3.731
11,-0.756958,1.08149,3.8303
12,-0.93098,0.604058,3.88115
16,-0.739994,0.444509,3.64281
21,-1.00954,-0.445208,4.0763
24,-0.861358,1.40191,4.07028
27,-0.418123,0.0503203,3.41735
28,-0.879708,0.41875,3.94516
32,-1.07232,-0.270951,4.18324
33,-0.768606,0.716555,3.81651
35,-0.663202,-0.239652,3.58375
41,-0.370751,2.08782,4.19156
45,-0.603894,0.292179,3.58291
46,-0.928254,-0.624504,4.18621
48,-0.730874,-0.287113,3.8109
51,-0.719711,0.112623,3.66058
58,-0.582613,-0.0222589,3.56731
60,-0.907506,-0.247432,4.06089
62,-0.773368,-0.100688,3.70702
65,-0.531712,0.781972,3.75778
66,-0.32576,1.85638,4.09414
68,-0.498676,0.477054,3.60211
69,-0.747082,0.889626,3.86504
72,-0.503311,-0.483126,3.7157
74,-0.583955,0.987016,3.76769
75,-0.813438,-0.422759,4.02833
81,-0.40642,-0.1396,3.50229
95,-0.41435,1.33627,3.92051
108,-0.14322,-0.0963256,3.45961
109,-0.290103,-0.454221,3.63604
112,-0.464682,-0.303815,3.61343
117,-0.255182,-0.241674,3.57339
125,-0.209758,0.100165,3.47433
131,-0.0993099,-0.566443,3.65066
133,-0.0760784,-0.353987,3.6465
137,-0.668215,1.34989,3.91664
142,-0.201624,-0.707075,3.80221
146,-0.0656363,0.0583674,3.58282
155,0.213581,-0.322727,3.9676
158,-0.507044,1.70081,3.9847
159,-0.386865,-0.682638,3.65027
160,0.149515,-0.536511,3.98367
167,0.0788509,-0.255206,3.79508
187,0.0309294,-0.477654,3.80335
215,-0.375099,0.403403,3.76634
217,-0.355119,1.53456,3.99033
227,-0.231614,0.480614,3.90507
228,-0.567275,1.52693,3.92413
249,-0.30599,0.660164,4.04956
250,-1.09731,-0.266577,4.30517
253,-0.77165,0.70729,3.81226
256,-0.407215,0.612515,3.7972
259,-0.343085,0.95274,4.08587
260,-0.584153,2.0688,4.28237
267,-0.365009,0.186931,3.56989
275,-0.576293,0.97341,3.78267
285,-0.5368,1.16455,3.88368
286,-0.268252,1.83874,4.40017
289,-0.189847,0.309983,3.78293
291,-0.62516,0.603468,3.71506
298,-0.238585,2.04509,4.33761
306,-0.896792,-0.252649,4.07992
309,-0.776125,-0.0862462,3.70736
311,-0.740502,0.879583,3.8677
323,-0.898997,0.764842,4.00843
329,-0.395204,2.09637,4.16699
331,-0.9225,-0.033489,3.85622
342,-0.11044,-0.109407,3.49092
353,-0.804456,-0.434453,4.03769
361,-0.653138,-0.469016,3.89392
369,-0.78793,0.259624,3.8132
372,-0.451429,2.2409,4.3289
375,-0.880153,0.418689,3.9393
378,-0.780083,0.51492,3.80515
383,-0.928232,0.305461,4.10682
386,-1.0267,0.156067,4.29162
387,-1.12582,-0.0438251,4.34806
390,-1.16241,0.0368993,4.53532
394,-0.99743,0.386026,4.29963
395,-1.00659,-0.0414793,4.16134
398,-0.731903,-0.283536,3.81216
399,-0.740491,-0.619192,4.06902
400,-1.13286,-0.260885,4.38727
