track_id,X,Y,Z
1,0.0955868,-0.393262,2.35834
2,-0.206474,-0.481214,2.5369
3,-0.175856,0.784253,2.40702
4,-0.0804106,-0.308481,2.36078
6,-0.14661,-0.166475,2.56636
8,-0.155879,0.834942,2.31268
11,-0.180394,0.6384,2.38414
12,-0.138928,-0.380237,2.44082
13,-0.0804211,-0.447587,2.40807
15,-0.150747,0.192759,2.39113
17,-0.173972,0.452656,2.39898
22,0.0202362,0.302865,2.35273
26,-0.0180823,-0.506139,2.44649
28,-0.144593,0.584555,2.31047
29,-0.0572236,0.621238,2.28863
33,-0.110505,0.496005,2.32264
34,-0.0138276,0.129829,2.36747
39,-0.140965,0.111878,2.43807
46,-0.0176971,0.518467,2.32586
56,0.0366171,-0.444468,2.41704
67,-0.133556,-0.0692539,2.43322
75,-0.15619,-0.557457,2.60802
113,-0.0256911,0.43376,2.37569
115,-0.0216469,-0.574633,2.50783
117,-0.0853943,-0.521113,2.54529
131,0.121653,-0.479402,2.36223
140,-0.0664729,0.248804,2.35559
146,0.0711624,0.0326636,2.41743
153,0.0945768,0.184716,2.4405
154,-0.0168524,0.813354,2.31737
155,0.0493303,-0.167588,2.3653
158,0.0203657,-0.277309,2.38841
163,0.115214,-0.56373,2.40715
173,0.169168,-0.378857,2.30828
190,0.188361,-0.283031,2.32333
191,-0.0269337,-0.364351,2.42155
197,0.255206,-0.372658,2.34133
210,-0.0786529,0.790338,2.2816
214,-0.0514354,0.0596645,2.4121
249,0.252443,-0.457438,2.38183
278,0.0267862,-0.0602042,2.3706
287,0.0241374,0.247969,2.42283
302,-0.0228626,0.772871,2.38641
309,0.104564,-0.0905049,2.41934
315,-0.174826,0.790979,2.41031
324,-0.132521,0.0287836,2.42377
325,-0.0394648,-0.124454,2.40947
353,-0.0554087,0.883077,2.26895
368,-0.145293,0.280226,2.3717
370,-0.144084,-0.401905,2.51347
376,-0.146243,0.366223,2.39126
382,-0.119416,0.927604,2.32743
394,-0.167295,0.453904,2.4122
404,-0.0642385,0.347867,2.37224
424,-0.137093,0.121769,2.43693
441,0.134343,-0.575985,2.42643
466,-0.135171,0.587689,2.31782
477,-0.114481,-0.260884,2.44763
491,-0.151116,0.538193,2.40485
508,-0.0558507,-0.221866,2.41664
516,-0.170471,0.221356,2.49208
