track_id,X,Y,Z
0,0.976106,1.3865,-7.63727
1,0.183375,-0.101643,0.852815
2,0.181994,-0.0958782,0.842162
4,0.184957,-0.104744,0.837908
5,0.184161,-0.107257,0.837559
6,0.171154,-0.0949458,0.89112
7,0.190474,-0.100605,0.815375
8,0.184026,-0.107394,0.863406
9,0.165602,-0.0995685,0.928264
10,0.188206,-0.104687,0.839433
11,0.179103,-0.118583,0.890432
12,0.185893,-0.103174,0.838791
13,0.182954,-0.102215,0.838721
15,0.178339,-0.108931,0.898429
16,0.183957,-0.0993836,0.840189
18,0.185848,-0.106567,0.838631
19,0.179597,-0.101066,0.867795
23,0.18884,-0.100172,0.823912
24,0.184105,-0.101467,0.840391
25,0.180344,-0.0985492,0.850193
32,0.184118,-0.110018,0.838396
34,0.180514,-0.0942697,0.842224
35,0.185481,-0.108655,0.839002
40,0.182003,-0.0992737,0.839867
54,0.179489,-0.0920897,0.844723
79,0.179804,-0.0963247,0.841964
97,0.181401,-0.103201,0.838776
105,0.179417,-0.0982918,0.841024
112,0.180203,-0.0998844,0.840099
115,0.181527,-0.104808,0.839696
128,0.182292,-0.10682,0.838644
129,0.181233,-0.101608,0.839773
138,0.183375,-0.104332,0.838663
142,0.185563,-0.111073,0.838789
143,0.182301,-0.108682,0.837852
145,0.182722,-0.11162,0.840334
146,0.183274,-0.0978411,0.841079
147,0.17862,-0.0942027,0.84332
149,0.1812,-0.0976008,0.841004
158,0.177046,-0.0928928,0.845344
159,0.179298,-0.101652,0.841175
167,0.179985,-0.103564,0.840375
228,0.185957,-0.10059,0.841916
235,0.187342,-0.108213,0.840396
239,0.18914,-0.105775,0.8431
241,0.187332,-0.102282,0.84315
243,0.190791,-0.108619,0.841319
244,0.192325,-0.10684,0.845042
245,0.19214,-0.108684,0.843612
247,0.187952,-0.107374,0.842139
249,0.186488,-0.102745,0.840834
251,0.187666,-0.104319,0.841936
252,0.181148,-0.0940327,0.844219
254,0.183372,-0.0974165,0.8456
255,0.190178,-0.106146,0.845349
257,0.184693,-0.0989866,0.842621
