track_id,X,Y,Z
0,-0.16711,-0.306675,2.22583
1,-0.00160939,-0.250948,2.08039
2,0.154611,-0.419655,2.18022
3,-0.0406351,-0.329617,2.19165
9,0.00330206,0.40229,1.89898
10,0.197189,-0.305962,2.10269
12,0.317221,-0.257322,2.08846
13,0.0777172,-0.313154,2.16514
15,0.077592,0.211493,1.9625
18,0.0134704,-0.150754,1.99975
21,0.289312,-0.0482407,2.07457
22,0.0258773,0.531121,1.89177
23,0.190227,-0.00919018,2.02317
24,0.110656,-0.205495,2.10633
25,0.289714,-0.383477,2.16197
26,-0.028958,0.297563,1.97153
27,0.129379,-0.114627,2.02964
32,0.418032,-0.240933,2.17927
34,0.0306942,-0.0206505,1.99985
35,0.111534,0.336739,1.95434
36,0.0537202,0.0970352,1.99241
40,0.371369,-0.141772,2.10895
41,0.233586,-0.15446,2.10033
51,0.190362,0.240849,2.02826
57,0.184589,0.120932,2.01897
64,0.178147,0.407715,2.04381
69,0.0883343,0.592096,2.00234
73,-0.118345,-0.167272,1.98458
76,0.380559,-0.343921,2.23119
78,0.0878406,0.462712,1.98119
85,0.222098,0.200403,2.14688
92,-0.0933124,-0.393206,2.28922
127,0.138219,0.510211,2.09339
171,-0.145801,0.376972,2.00768
175,-0.0796677,0.475226,1.95565
182,-0.183755,-0.107139,2.06415
183,-0.0748587,0.0569786,2.00589
188,-0.0307366,0.299213,1.97353
200,-0.0121855,0.626161,1.93244
207,-0.136356,0.261058,2.05138
211,-0.075199,-0.0598867,2.0182
212,-0.0548303,0.179493,2.01459
227,-0.242843,-0.248461,2.33717
228,-0.0932641,-0.389865,2.29279
242,-0.134524,0.00636491,2.10471
245,-0.193817,-0.187246,2.24969
246,-0.254707,-0.141866,2.33775
247,-0.184848,0.177032,2.11954
253,-0.154244,-0.0581757,2.34374
268,-0.162522,0.517668,2.0117
274,-0.110337,0.112657,2.14913
