track_id,X,Y,Z
0,-1.95841,-2.58181,6.9219
1,-1.71289,-2.19184,7.4961
2,-1.19355,-1.73888,5.0279
3,-1.34357,-0.606621,5.59644
4,-1.67206,-2.96211,6.29521
5,-0.023153,-0.597836,4.78671
7,-0.462966,-0.313807,5.33957
8,0.125847,2.29168,6.11584
9,0.143788,1.54907,5.36875
10,-0.399801,0.444155,5.30859
11,-0.106005,-2.3861,4.78851
12,-1.94696,-0.81823,6.12327
14,-1.28618,-2.9057,5.2389
15,0.931729,2.70001,5.86185
16,-0.0782558,1.35685,6.11888
17,-1.10838,-2.4974,5.81192
18,-1.72626,-1.15395,5.48658
19,-1.4928,-2.24551,6.53579
21,-0.884828,-0.208158,5.97936
24,-0.586006,0.422474,6.02167
25,-0.787047,-1.08876,5.25699
26,-0.553292,-2.87029,5.23969
27,0.880324,-0.170836,4.84146
28,-0.348003,-1.52006,4.80595
34,0.205416,0.0449118,5.14046
36,0.310855,0.814099,5.61285
37,0.752826,1.92949,5.72075
42,1.50185,2.24008,5.69886
54,1.61952,0.687089,5.90877
55,1.10089,1.20749,5.58557
59,0.648341,-2.52427,4.99934
65,0.681378,-0.916478,4.89901
71,-0.59617,-2.09459,5.29523
75,1.28627,0.153265,6.41333
83,1.62229,1.56887,6.09187
86,1.37238,-0.659389,5.24211
92,0.216445,-1.86547,5.23856
96,1.13353,-1.39468,5.31654
100,-1.49391,-3.47084,5.78155
101,0.114515,-1.1407,5.35758
110,0.927519,-3.0023,5.59946
128,0.102287,2.27478,6.05463
145,-0.0892312,1.38716,6.12253
157,-1.66384,-2.97283,6.26722
159,-1.40391,-1.8551,5.73824
166,-1.95394,-0.889412,5.99873
167,-0.617047,0.3781,6.00759
172,-1.49502,-3.45374,5.70882
177,-1.51545,-2.22768,6.43543
183,-1.99444,-2.60818,6.83297
185,-1.66896,-3.15649,7.21825
195,-1.50158,-1.52175,6.38749
