track_id,X,Y,Z
0,-0.0682396,-0.669238,2.08769
1,-0.0997607,-0.629844,2.01893
2,-0.184893,-0.399916,2.13418
3,-0.3763,-0.122471,2.12342
4,-0.0560601,-0.751629,2.08711
5,-0.137655,-0.428642,2.01589
6,-0.124827,-0.547444,2.03685
8,-0.0837191,-0.666447,2.16672
12,-0.122277,-0.476566,2.08088
14,-0.154482,-0.514449,1.95682
18,-0.108664,-0.601724,2.11059
21,-0.23732,-0.261326,1.96829
23,-0.148746,-0.603187,1.93768
27,-0.190945,-0.372447,2.03934
29,-0.241831,-0.313558,2.04774
37,-0.351044,-0.210925,2.09957
39,-0.251887,-0.360308,1.96993
44,-0.398562,-0.0823143,2.03194
51,-0.379953,-0.18916,1.99253
59,-0.283635,-0.420405,1.91101
61,-0.291208,-0.214125,2.02611
62,-0.180502,-0.544001,1.86855
63,-0.216169,-0.440948,1.97262
64,-0.129034,-0.709714,2.03975
67,-0.237546,-0.501604,1.92006
70,-0.327045,-0.2564,1.9548
71,-0.187367,-0.684644,1.94093
72,-0.339838,-0.767724,1.89093
80,-0.277979,-0.683577,1.9273
81,-0.36482,-0.416832,1.94114
84,-0.257168,-0.766234,1.94847
86,-0.352741,-0.679828,1.88189
88,-0.36313,-0.595622,1.91616
90,-0.213928,-0.226588,2.06189
93,-0.43255,-0.646743,1.90192
100,-0.275551,-0.600974,1.88293
102,-0.336731,-0.339146,1.96848
105,-0.341058,-0.0806112,2.024
106,-0.429116,-0.727905,1.89522
111,-0.369754,-0.52322,1.96836
117,-0.323177,-0.853548,1.99809
120,-0.291414,-0.552181,1.94404
123,-0.398708,-0.272195,2.03083
134,-0.385809,-0.801975,1.95789
137,-0.467506,-0.10787,2.08182
145,-0.0610022,-0.752705,2.09593
165,-0.234116,-0.714845,2.00801
167,-0.359342,-0.128832,2.10744
196,-0.376178,-0.192448,1.99109
