track_id,X,Y,Z
0,-0.160498,0.717039,2.21745
1,-0.0072441,0.20152,2.20424
2,-0.124622,0.0787626,2.27405
3,-0.110853,-0.638974,2.51196
4,0.302951,-0.381528,2.08106
5,-0.084326,0.352049,2.26136
6,-0.0847908,0.489841,2.26579
7,-0.0375114,-0.52276,2.26822
9,0.0807202,-0.577849,2.17794
10,0.0579205,-0.42023,2.19968
11,-0.206444,-0.110059,2.31948
12,0.216563,-0.496859,2.1703
13,-0.217028,0.316317,2.29157
14,0.0866821,0.0196251,2.25853
15,-0.12291,-0.229045,2.26892
16,-0.269419,-0.345694,2.34024
17,0.188932,-0.342281,2.1685
18,-0.0370307,-0.320866,2.21662
20,-0.232132,0.469265,2.42311
21,-0.0914688,0.637121,2.30305
22,-0.250109,0.163771,2.32188
23,-0.193632,0.03222,2.40541
26,-0.238836,-0.457837,2.27936
27,-0.0608837,-0.0920604,2.30823
28,0.0738286,-0.130734,2.28377
38,-0.254769,0.701236,2.31638
76,0.19827,-0.222107,2.23661
102,0.185691,-0.636843,2.29258
106,0.0804132,-0.280251,2.25289
118,0.320675,-0.55276,2.31126
131,0.208719,-0.123835,2.31762
134,0.0377359,0.276805,2.4574
135,0.38129,-0.428639,2.24958
136,0.0358469,0.15788,2.42016
140,0.322052,-0.307757,2.19575
142,0.259602,-0.20755,2.42353
148,-0.0651992,0.532683,2.39606
152,0.354878,-0.43192,2.71981
160,0.239033,-0.394284,2.63911
172,-0.107182,0.432174,2.49826
180,0.243524,-0.531449,2.66394
187,0.163261,-0.631398,2.65286
197,-0.17175,0.72264,2.22717
220,0.0814888,-0.131934,2.2726
