track_id,X,Y,Z
0,-0.146356,-0.933965,2.71531
1,-0.262667,-0.854185,2.76489
3,-0.160222,-0.627642,2.923
4,-0.302164,-1.02841,2.67076
5,-0.193891,-0.895033,2.7593
6,-0.222908,-0.557897,3.01428
7,-0.215018,-0.738624,2.84052
8,-0.243767,-0.796236,2.81025
9,-0.136455,-0.739876,2.8422
10,-0.271836,-0.972535,2.72157
11,-0.167293,-0.800506,2.81994
12,-0.145752,-0.574187,2.9859
13,-0.174268,-0.699525,2.89356
14,-0.224129,-0.994372,2.67224
15,-0.238368,-1.07557,2.68499
16,-0.284143,-0.761411,2.86549
17,-0.111047,-0.998581,2.74804
18,-0.131795,-1.07755,2.75322
20,-0.254205,-0.692362,2.88459
21,-0.313906,-0.902131,2.80329
23,-0.253807,-0.938343,2.77837
25,-0.0899657,-0.824972,2.91293
26,-0.288551,-0.66691,2.99099
27,-0.177288,-1.04223,2.70141
28,-0.115134,-0.926104,2.78396
29,-0.157669,-0.870605,2.82056
30,-0.115325,-0.683707,2.94076
34,-0.135433,-1.16086,2.82034
35,-0.197403,-0.985328,2.7404
36,-0.109298,-0.882318,2.87111
37,-0.224993,-0.660939,2.91711
38,-0.0766191,-1.07917,2.81165
47,-0.164766,-0.514633,3.06545
52,-0.0664306,-1.04344,2.87997
57,-0.305368,-1.0953,2.75116
60,-0.207346,-0.485826,3.01285
68,-0.095081,-0.955302,2.87178
72,-0.115866,-0.750807,2.91296
130,-0.0842643,-1.1317,2.86813
137,-0.11252,-1.01225,2.82122
149,-0.123692,-0.890699,2.9466
177,-0.15129,-0.732934,2.99916
181,-0.178489,-0.608781,3.04426
207,-0.149122,-0.657763,2.99461
217,-0.186931,-0.687961,3.04973
221,-0.207853,-0.491272,3.01359
225,-0.115039,-1.08614,2.9162
