track_id,X,Y,Z
1,-0.640943,-0.459717,4.01122
2,-0.563081,-0.798738,3.81054
4,-0.748916,-1.17309,3.67436
5,-0.81914,-1.2702,3.68662
7,-0.636583,-0.813825,3.88044
8,-0.528064,-0.944621,3.68327
9,-0.617712,-0.905315,3.82862
10,-0.647994,-1.14918,3.64209
11,-0.870501,-1.20178,3.73531
12,-0.789951,-1.02591,3.7949
13,-0.668457,-1.03703,3.70796
14,-0.870529,-1.28198,3.79361
15,-0.81031,-1.14654,3.73908
16,-0.610302,-0.707671,3.95438
17,-0.635266,-1.22537,3.60183
19,-0.661368,-0.557987,4.03086
20,-0.726576,-1.10555,3.72485
22,-0.704636,-1.24692,3.65572
23,-0.709964,-0.98261,3.76384
24,-0.430812,-1.12501,3.69719
25,-0.571885,-1.04754,3.69603
26,-0.488872,-0.667428,3.93302
27,-0.474957,-1.02983,3.68558
28,-0.799415,-1.33932,3.76106
30,-0.465254,-0.49251,4.05297
31,-0.740463,-1.31927,3.68568
33,-0.495602,-0.868544,3.73297
34,-0.562063,-0.92222,3.76384
35,-0.565033,-0.51987,3.99582
38,-0.579691,-1.27687,3.61765
42,-0.400914,-0.96446,3.78777
43,-0.5663,-0.611681,3.9613
44,-0.548048,-0.760052,3.89846
45,-0.370569,-1.20289,3.71621
46,-0.618886,-0.985474,3.76097
47,-0.435132,-1.29074,3.69396
50,-0.544596,-0.432899,4.03163
67,-0.652125,-0.629078,3.97742
76,-0.479209,-0.596347,4.00024
85,-0.323043,-1.12706,3.758
88,-0.278326,-1.07538,3.84673
118,-0.568114,-1.13577,3.68334
120,-0.54245,-1.21487,3.64152
123,-0.265071,-1.27146,3.82319
131,-0.47331,-1.20207,3.71601
134,-0.402653,-1.04836,3.74755
138,-0.415145,-0.881247,3.78405
143,-0.656726,-1.31684,3.67674
161,-0.395245,-0.781626,3.96731
166,-0.620721,-0.402915,4.08163
172,-0.524787,-1.28156,3.69082
194,-0.464493,-0.759803,3.91335
201,-0.46749,-0.806933,3.83568
216,-0.377423,-0.879411,3.95152
225,-0.444685,-0.942311,3.71915
232,-0.285893,-1.1796,3.83297
237,-0.628351,-0.717812,3.9852
239,-0.447043,-0.691006,4.01679
242,-0.359692,-1.266,3.76274
252,-0.240472,-1.22141,3.90293
260,-0.225047,-1.30258,3.92532
276,-0.52677,-0.398139,4.11311
277,-0.281927,-1.33849,3.88162
279,-0.862943,-1.1994,3.7256
337,-0.405792,-0.944331,3.87869
