track_id,X,Y,Z
0,-0.356471,-1.21035,7.31992
1,-1.02637,-2.80276,6.53112
2,-0.440475,-1.53056,7.04892
3,-0.554846,-1.69784,6.93134
4,-0.835385,-2.4253,6.5706
5,-0.831745,-2.10047,6.92747
6,-0.474342,-1.38394,7.25576
7,-0.549006,-2.55365,6.35772
8,-0.697999,-2.10517,6.76355
9,-0.894883,-2.37992,6.86221
10,-0.649401,-1.87133,6.84735
11,-0.739412,-2.61261,6.48171
12,-0.634416,-2.33,6.55627
13,-0.525187,-1.97858,6.72057
14,-0.902027,-2.70789,6.41585
15,-0.384073,-2.68929,6.28772
16,-0.36206,-2.46293,6.30535
17,-0.543827,-2.15778,6.63125
18,-0.332314,-1.72978,6.94046
19,-0.969983,-2.61765,6.60818
20,-0.198774,-2.5656,6.21732
21,-0.420591,-2.24462,6.48656
22,-0.309159,-1.95486,6.78102
23,-0.169874,-2.37973,6.34688
24,-0.742044,-2.83008,6.42478
27,-0.722753,-2.31214,6.77262
33,-0.290009,-2.88961,6.40032
34,-0.31012,-2.17546,6.64725
36,-0.534538,-2.7559,6.44252
37,-0.453052,-2.4272,6.51305
38,-0.804788,-2.2514,6.93117
42,-0.0181556,-2.54368,6.32905
44,-0.168277,-2.75028,6.32718
52,-0.266601,-1.43278,7.14216
54,-0.215728,-1.62236,7.12752
75,-0.24545,-2.35426,6.53012
85,-0.94349,-2.96093,6.59227
101,-0.185147,-1.28032,7.41497
108,-0.0425019,-2.39291,6.49975
112,-0.202951,-1.80896,7.10451
117,-0.151835,-1.5207,7.29671
122,-0.206475,-1.94707,6.95891
130,-0.282973,-2.90744,6.43013
142,-0.155502,-1.7156,7.2783
153,-0.251451,-2.1319,7.06288
158,-0.246561,-2.35439,6.55748
164,-0.220217,-2.72281,6.95524
171,-0.225318,-2.84317,6.62315
172,-0.243488,-2.29388,6.92661
176,-0.23673,-2.5025,6.94038
181,-0.218722,-2.34631,6.7587
184,0.0239758,-2.56992,6.50283
