track_id,X,Y,Z
0,-0.507121,-1.24004,3.90074
1,-0.358473,-0.0707067,4.3017
2,-0.427645,-1.02668,3.93465
3,-0.0128864,-1.01915,3.70482
4,-0.35701,-0.418106,4.10576
5,-0.467707,-0.642019,4.13432
6,-0.212078,-0.720403,3.85845
7,-0.337629,-1.36527,3.79891
8,-0.292995,0.203749,4.26807
9,-0.650675,-1.29791,4.20702
10,-0.436476,0.106492,4.43912
11,-0.237165,0.893943,4.77866
12,0.00268658,-1.20238,3.60758
13,-0.39258,-0.941416,4.13517
14,-0.322995,0.412436,4.39068
15,-0.476725,-0.969778,4.47511
16,-0.431197,-0.180304,4.46834
17,-0.490334,-0.532939,4.34878
18,-0.512865,-1.15407,4.11826
19,-0.430083,-0.797902,4.31898
20,-0.383389,-0.815297,4.58208
21,-0.281817,-1.14073,3.80128
23,-0.659415,-1.37304,4.01821
24,-0.0884797,-1.38817,3.67095
25,-0.222567,0.013874,4.17865
26,-0.100442,0.855299,4.56196
27,-0.293379,0.552727,4.75473
30,-0.356366,-1.17754,4.4717
31,-0.0522972,-0.826033,3.78385
32,-0.370134,0.268224,4.51597
33,-0.265092,-0.23241,4.11709
34,-0.380871,-0.314642,4.29008
35,-0.197326,-0.342802,3.95165
36,0.118709,-0.69205,3.75589
37,-0.289695,0.583205,4.49464
38,-0.359133,0.454201,4.5746
39,-0.2113,-0.566722,4.00002
41,-0.176624,-1.24834,3.71373
43,-0.355854,-0.382491,4.52091
44,-0.303514,-1.4957,4.00101
45,-0.340679,-1.01454,4.32179
46,0.175936,-0.539088,3.8696
48,-0.272937,-0.883647,3.96811
55,-0.00374504,-0.452662,3.96442
61,-0.282768,-0.759357,4.13636
67,-0.0743684,0.14958,4.19434
69,-0.129909,-0.97594,3.88852
75,-0.276449,0.362604,4.81145
99,0.145114,-0.899128,3.72863
118,-0.0232106,-0.659923,3.91067
122,0.137849,-0.223697,4.19318
125,-0.104729,0.345157,4.28868
129,-0.134435,0.54488,4.37021
133,-0.0820832,-0.0649062,4.11257
161,0.374631,-1.00132,3.82279
163,0.282586,-0.82717,3.78169
164,-0.1159,1.13757,4.72475
169,0.0988094,0.246738,4.27872
222,0.0357963,1.08524,4.83223
240,0.0522554,0.635214,4.47638
246,0.0597429,-0.0309872,4.22234
248,0.155982,-1.08257,3.80382
249,0.115193,0.0859382,4.36529
258,-0.263571,1.06764,4.9245
262,-0.00556802,-0.293063,4.0736
272,0.0203025,1.26506,4.92525
276,0.160469,-1.29581,3.75363
282,0.186309,-0.110953,4.42243
286,0.142919,-0.501619,4.3482
293,0.157135,0.370976,4.58323
297,0.290032,-0.600982,4.07299
300,0.347879,-0.791073,3.98614
304,0.175892,0.55287,4.63004
305,0.0591213,0.4416,4.38338
