track_id,X,Y,Z
1,-0.0840563,0.582956,1.99915
2,-0.148075,0.57687,2.13568
3,-0.214606,0.319371,1.88834
4,-0.241167,-0.0980784,1.65836
5,-0.309662,0.0912041,1.81164
6,-0.191169,-0.288217,1.57125
7,-0.295945,0.203599,1.8699
8,-0.406715,-0.507225,1.70977
9,-0.295084,-0.44011,1.62167
10,-0.210366,0.454649,2.10768
11,-0.140795,0.4266,1.85048
12,-0.345239,-0.135518,1.7294
13,0.138755,-0.602905,1.57418
14,-0.182406,0.465131,1.97608
15,-0.260755,-0.239595,1.66956
16,-0.348448,-0.381607,1.73089
17,-0.0898695,0.0605059,1.65592
19,-0.0818544,0.304707,1.80225
20,-0.285514,-0.0328523,1.77745
23,-0.330001,-0.242522,1.78818
24,-0.206319,0.098726,1.72525
25,-0.08469,-0.20454,1.55248
28,-0.326894,-0.624974,1.70952
29,-0.085737,0.167556,1.72779
30,-0.149014,-0.421384,1.59848
31,-0.191764,0.213741,1.79509
32,-0.220788,-0.707295,1.68277
36,-0.201375,-0.555345,1.66111
40,-0.0554991,-0.545839,1.64961
59,0.0317523,-0.0431146,1.69727
67,0.175019,-0.548903,1.69272
76,0.161259,-0.403476,1.69251
80,-0.109704,-0.0704593,1.68618
83,-0.0618389,-0.318662,1.59399
93,0.0503629,-0.497479,1.7206
97,0.279984,-0.625789,1.63313
99,0.36417,-0.506716,1.66974
100,-0.00560581,-0.181613,1.65227
101,0.121379,-0.163393,1.71926
105,0.0679026,-0.29666,1.67455
109,0.285497,-0.43789,1.76001
117,0.0182334,0.29699,1.88749
118,0.0221637,0.0738608,1.75669
120,0.0800776,0.196067,1.93839
124,-0.029992,0.432362,1.91035
126,0.431313,-0.58355,1.74294
131,0.152387,-0.306884,1.78568
132,-0.224816,-0.712223,1.6652
144,-0.0344781,-0.393984,1.69835
145,0.0233043,0.490581,2.02264
154,0.176326,-0.539705,1.67805
163,0.0703201,0.0838576,1.88906
165,0.309574,-0.70666,1.72238
169,0.0785711,-0.0448012,1.81857
187,0.028816,0.35262,2.00593
192,0.162691,-0.804379,1.72116
198,0.109035,-0.184193,1.85208
208,0.0655875,0.246294,2.07063
210,0.0790684,0.196237,1.93925
229,0.0208946,-0.0352814,1.96967
