track_id,X,Y,Z
0,0.282794,-0.187187,1.70875
1,-0.0884155,-0.0519111,1.85265
2,0.00162629,0.169354,1.75861
4,-0.117769,-0.0615727,2.08566
6,-0.0208663,-0.148669,1.82272
7,-0.0393605,-0.230499,1.99316
8,-0.00960209,-0.228371,1.92656
9,0.0411069,0.228332,1.69452
10,0.0719352,-0.285296,1.80812
11,0.0341341,-0.318649,1.88922
12,0.106033,0.149308,1.68982
13,0.120477,0.2904,1.64042
15,0.0784432,-0.000552121,1.75432
17,0.0976869,-0.0938119,1.79275
18,0.0378053,0.432687,1.72921
20,0.115037,-0.194885,1.76877
21,0.162103,-0.0486102,1.71485
23,0.0661621,0.328141,1.72285
25,0.0893925,0.403734,1.66254
26,0.203587,-0.146249,1.7357
27,0.036844,0.186425,1.84963
29,0.00234299,-0.0518526,1.80044
31,0.351239,-0.201932,1.76884
32,0.177623,-0.272058,1.83413
34,0.153563,0.0562822,1.73012
36,0.24018,0.0532196,1.72594
53,0.194019,0.14635,1.71711
58,0.255948,-0.0371126,1.7282
66,0.390836,-0.21899,1.85589
67,0.181218,0.467461,1.68146
74,0.185921,0.252081,1.71079
76,0.265384,-0.260563,1.8685
82,0.312885,-0.317025,2.0734
98,0.353329,-0.28974,1.94269
115,0.180131,0.357433,1.68774
127,0.212838,0.368867,1.76883
132,0.408847,-0.129625,1.90075
137,0.299253,-0.112813,1.77317
146,0.0839136,0.407653,1.65517
159,-0.00206713,0.177215,1.75876
171,0.101438,0.498513,1.76354
183,0.0526612,0.0782394,1.83013
185,0.0545234,0.326834,1.71206
196,0.0258973,0.445281,1.72877
200,-0.0899179,-0.234949,2.04314
204,0.0263873,-0.326448,1.90874
210,0.0138287,0.0998995,1.93015
212,-0.153165,-0.0595443,2.11971
213,-0.0781965,-0.124206,1.922
214,0.0732887,-0.227891,1.89476
