track_id,X,Y,Z
5,-0.231237,-0.438343,1.30485
13,-0.261131,-0.501248,1.28824
14,-4.2821,1.88207,1.45792
35,-0.22816,-0.394202,1.32153
87,-0.237888,-0.38297,1.35666
98,-0.237338,-0.374684,1.3325
104,-0.247488,-0.397575,1.34126
107,-0.274236,-0.431162,1.33186
110,-0.185138,-0.313965,1.38855
113,-0.252384,-0.407692,1.36525
120,-0.25628,-0.422039,1.34779
123,-0.226192,-0.365841,1.37054
130,-0.326558,-0.490434,1.36205
131,-0.201803,-0.328905,1.37578
134,-0.209239,-0.349656,1.32576
135,-0.301541,-0.534313,1.35734
137,-0.239934,-0.395974,1.37913
142,-0.224417,-0.361099,1.34361
145,-0.211585,-0.351021,1.38175
147,-0.308008,-0.448047,1.35634
152,-0.165282,-0.287508,1.40306
153,-0.319103,-0.46225,1.37691
155,-0.147723,-0.272812,1.38268
156,-0.247974,-0.411864,1.31656
157,-0.281841,-0.426591,1.35364
159,-0.202865,-0.328452,1.35345
162,-0.324905,-0.468223,1.3439
164,-0.296756,-0.489889,1.31527
169,-0.259155,-0.530235,1.28426
170,-0.315017,-0.49605,1.33567
172,-0.288298,-0.450823,1.33878
194,-0.213384,-0.376926,1.31798
195,-0.179424,-0.309502,1.36794
196,-0.262821,-0.446068,1.31361
197,-0.187936,-0.334495,1.3333
198,-0.301649,-0.470123,1.33563
219,-0.28163,-0.513884,1.30259
227,-0.283424,-0.462846,1.31384
230,-0.21584,-0.467716,1.29292
231,-0.218191,-0.419732,1.30696
233,-0.237131,-0.486138,1.29459
234,-0.204728,-0.401918,1.30969
238,-0.189645,-0.363819,1.31518
242,-0.235823,-0.512103,1.28019
243,-0.243361,-0.46382,1.30449
248,-0.187694,-0.38731,1.3113
249,-0.155264,-0.300308,1.37383
253,-0.208756,-0.504685,1.29651
255,-0.212031,-0.52939,1.28124
259,-0.149773,-0.374918,1.33541
260,-0.168922,-0.353739,1.32732
261,-0.175446,-0.412727,1.31978
263,-0.128186,-0.24996,1.38612
264,-0.15449,-0.317537,1.35534
269,-0.128676,-0.297816,1.37592
301,-0.275266,-0.430397,1.33028
306,-0.299972,-0.47064,1.33577
313,-0.298216,-0.535617,1.36111
314,-0.267173,-0.483862,1.30829
319,-0.289398,-0.517158,1.33395
326,-0.279283,-0.426152,1.35547
