track_id,X,Y,Z
0,0.722072,-1.71989,5.73199
1,0.618866,-2.20986,5.81793
3,1.81769,-1.57354,6.09711
4,0.976686,-1.9916,5.9733
5,1.55442,-1.4067,5.79291
6,0.662132,1.15102,6.28246
7,1.47425,-1.77296,6.00974
8,0.711161,-0.615024,5.88967
9,1.34266,-2.03904,6.31959
10,0.934235,0.14079,6.08981
11,1.18668,-1.19731,5.81783
13,0.983408,1.06002,6.56506
14,1.15406,-0.700322,5.97893
15,1.13704,-1.61991,5.89669
18,0.493014,0.166502,5.95147
19,0.312485,0.933066,6.23114
21,0.0638337,-0.48313,6.32098
22,0.366447,-1.89386,5.71284
23,1.29802,-0.449142,6.28306
24,0.864326,1.45837,6.56952
25,0.980372,-0.305334,6.00224
30,0.135543,-0.0632848,6.29626
33,1.55182,-0.76663,6.39967
35,0.886731,-1.00724,6.01958
38,0.824125,0.745367,6.33272
40,0.826957,-1.38214,5.92909
42,0.129428,-1.96696,5.99728
43,0.370611,-1.52912,5.94484
47,0.196499,-0.882693,6.39906
48,0.599864,-0.201591,6.20674
50,0.532599,-0.989755,6.18005
63,0.0845931,0.737585,6.54108
65,0.311129,-2.27081,6.2173
67,0.3305,-1.22873,6.54814
69,0.467192,-0.590134,6.22993
70,0.454939,0.595743,6.37167
73,0.711192,0.490548,6.10238
75,1.53018,-1.04703,5.96192
82,0.199334,1.16384,6.54898
84,1.10171,0.447709,6.40344
87,0.474159,1.49581,6.43972
90,1.84996,-1.20946,6.06248
120,1.88465,-1.66079,6.7446
129,1.65964,-2.03324,6.64353
134,1.20981,-0.0734674,6.35635
141,1.22955,0.111815,6.69437
142,1.42243,-0.377839,6.70006
143,1.83327,-1.58273,6.1121
144,1.6368,-0.762937,6.79986
149,0.764038,-2.27171,6.30066
151,1.83682,-1.29949,6.43629
155,1.5219,-1.7724,5.97592
156,1.79843,-1.7092,7.20125
163,1.6983,-1.31219,6.94015
164,0.907821,0.924565,6.84635
167,0.999821,-1.98921,5.96252
175,1.4984,-2.16911,7.08793
