track_id,X,Y,Z
0,-0.006924,-0.57066,1.25455
2,-0.0863172,-0.448606,1.21679
3,-0.121964,-0.522061,1.21429
4,-0.0414345,-0.252078,1.25063
5,-0.0469379,-0.347968,1.23378
6,-0.0810622,-0.496986,1.19625
8,-0.040684,-0.427523,1.23235
13,-0.0408545,-0.148306,1.32021
15,-0.0572814,-0.300356,1.25229
17,-0.0231894,-0.522317,1.24765
18,0.0043471,-0.442098,1.24954
20,0.0129404,-0.24702,1.28566
21,0.0308753,-0.538919,1.2715
23,-0.0132356,-0.188449,1.29646
24,0.00333176,-0.331783,1.2571
36,-0.0684153,-0.539943,1.23259
38,0.00879269,-0.487747,1.26173
39,-0.0113337,-0.384898,1.24417
40,0.0329997,-0.35922,1.30368
41,-0.012063,-0.287534,1.27747
42,0.0316841,-0.306673,1.3005
53,-0.0554703,-0.487779,1.23863
55,0.0279945,-0.410991,1.31605
70,0.0153848,-0.461266,1.30626
71,0.000141439,-0.1784,1.35025
74,0.0272116,-0.560012,1.30925
76,0.0210729,-0.513589,1.31867
80,0.0183879,-0.229162,1.33378
103,-0.0666312,-0.195185,1.29902
125,-0.084625,-0.230597,1.26748
133,-0.057137,-0.587867,1.26605
134,-0.0833118,-0.390791,1.24126
138,-0.134105,-0.466533,1.23362
140,-0.120671,-0.524632,1.2151
156,-0.0825086,-0.33525,1.26757
158,-0.0855391,-0.141691,1.34063
159,-0.123738,-0.375911,1.26964
160,-0.0910107,-0.27925,1.28255
161,-0.124777,-0.42051,1.25546
166,-0.109387,-0.333336,1.32018
167,-0.110391,-0.276883,1.33808
169,-0.145458,-0.561284,1.34322
170,-0.126709,-0.584072,1.31179
178,-0.104957,-0.230128,1.30917
189,-0.0138484,-0.387754,1.23594
194,-0.138822,-0.508549,1.26032
202,-0.107243,-0.552198,1.26824
209,0.00920784,-0.486668,1.26292
