track_id,X,Y,Z
0,-0.394176,4.26002,10.9265
2,-0.918229,5.39714,12.068
3,-0.811247,4.84065,11.2515
4,-2.13025,0.771511,8.21116
5,-1.97379,-0.739715,7.08022
6,-1.49247,0.574495,7.8502
7,-1.37071,4.47032,11.618
8,-1.85848,3.38287,10.4574
9,-1.17738,-0.811131,6.96531
10,-4.0549,-0.218079,8.12741
11,-1.25222,3.8365,10.8635
13,-1.06368,1.20082,8.25481
14,-2.83818,-0.911332,7.56234
15,-4.09883,-0.948267,8.42901
16,-1.93108,2.36185,10.0535
17,-2.33616,-0.369784,7.64909
18,-0.276101,1.79482,8.78331
19,-0.25525,1.13538,8.33389
20,-1.78407,1.30064,8.68412
23,-1.46059,2.08124,9.44667
24,-0.930544,0.0495903,7.5422
25,-0.415461,-1.42794,6.97861
26,-3.72669,0.183905,8.54114
27,-1.12659,3.359,10.264
28,-0.298831,-0.516017,7.13078
29,-0.463798,3.03357,10.1695
30,-1.01664,1.69135,8.90489
31,-1.01242,2.61586,9.88956
32,-0.112177,0.160743,7.62662
34,0.501728,1.2353,8.61617
36,-1.48354,-1.8609,7.74581
39,0.328677,0.570393,8.17703
47,1.25554,-0.791353,8.02083
49,0.279474,-1.07657,7.34592
50,-1.57849,-0.359771,7.59154
56,0.850933,-1.48993,7.55302
57,-0.286937,3.42004,10.8219
59,1.87729,-0.389375,8.97718
66,1.14771,0.972411,8.89304
71,-2.21953,-2.0732,8.10655
73,-0.292175,5.90195,12.0308
78,-0.163304,5.26604,12.5672
83,1.16986,-0.239883,8.55508
90,0.477677,-0.250741,8.15576
103,0.53452,-0.877933,7.98913
108,1.26835,-0.0382576,9.23573
116,-0.352823,2.12323,10.1724
122,0.216548,-1.7962,7.41688
143,-0.651898,0.495323,8.18389
154,-0.616595,1.97668,9.42808
163,-3.06777,0.133214,8.82478
174,-3.32416,-0.488643,8.03494
182,-2.406,0.894536,8.86213
193,-2.75463,-0.143337,8.19288
202,-2.01289,1.45314,9.55098
209,-2.09289,0.0797026,8.19645
227,-0.294749,5.89751,12.0235
266,-3.83088,-0.122333,8.73974
284,-0.376494,4.241,10.9685
297,0.49436,1.26017,8.61052
300,-0.591896,1.98628,9.43349
301,0.72432,1.4127,9.39461
302,0.346334,0.546246,8.17155
