track_id,X,Y,Z
0,0.173654,2.15653,5.63831
1,-0.32063,-0.0192228,5.63546
2,-0.0188087,1.17023,5.90784
4,-0.268973,-0.55008,5.50475
5,0.236313,1.07113,5.46548
6,0.0136865,0.579957,5.4531
7,-0.218666,-0.214357,5.38058
8,-0.0273042,0.999868,5.65006
9,-0.0620253,0.640384,5.77786
10,0.0214977,1.5784,5.78035
12,-0.425481,-0.748489,5.69035
13,0.34598,-0.304807,5.30327
14,-0.441373,-0.462423,5.81576
15,-0.288221,-1.00201,5.76141
17,0.182752,1.78183,5.55206
18,-0.128328,0.259734,5.58223
19,0.438085,2.15457,5.50934
21,0.18768,-0.982479,5.44789
22,-0.188119,-0.808123,5.40265
23,0.172598,1.50599,5.54074
25,-0.0429992,0.0577236,5.34175
35,0.0367631,-0.598733,5.35713
63,0.464837,1.86839,5.49433
64,0.418564,0.636222,5.50442
69,0.598014,-0.746305,5.49261
91,0.489739,0.913146,5.59534
93,0.531448,0.361667,5.59986
96,0.41196,2.40138,5.70217
101,0.851555,-0.483122,5.69698
103,0.597421,-1.07914,5.47924
104,0.350512,1.32036,5.44672
105,0.451663,-0.102188,5.58888
108,0.617356,1.61655,5.57294
109,0.219488,2.40638,5.84645
112,0.540668,-0.4684,5.68543
119,0.725717,0.0556968,5.77068
120,0.200463,0.140968,5.51369
122,0.585691,1.26357,5.61778
125,0.732996,0.71706,5.82
135,0.921175,-0.109379,6.0351
139,0.253974,-0.662064,5.57573
147,0.664552,2.03371,5.65866
148,0.0687959,-0.385837,5.59387
153,0.622195,2.32833,5.65845
156,0.848424,-0.783342,5.82102
165,0.660425,1.05011,5.84479
178,0.17604,2.17406,5.63103
181,0.717886,0.377224,5.85962
198,0.57548,-1.3329,6.04268
212,0.951253,-0.53342,6.01132
239,0.542412,-0.476022,5.66611
240,0.266798,-0.663849,5.57147
241,0.738146,-1.09007,5.81096
249,0.43015,2.17249,5.51331
