track_id,X,Y,Z
0,-0.166444,-0.183961,0.937764
1,-0.152498,-0.224359,0.908897
2,-0.153131,-0.116941,0.964604
3,-0.149411,-0.135135,0.957421
4,-0.148338,-0.098216,0.961786
5,-0.136622,-0.118567,0.955368
6,-0.163486,-0.207826,0.908742
7,-0.162729,-0.195016,0.91809
10,-0.135954,-0.0841192,0.965651
11,-0.123463,-0.128797,0.94471
13,-0.146384,-0.207895,0.898377
15,-0.116711,-0.086327,0.959155
16,-0.13521,-0.144342,0.946594
17,-0.153002,-0.190312,0.904686
19,-0.127737,-0.157979,0.933406
20,-0.156292,-0.168281,0.933349
25,-0.154853,-0.179488,0.921766
33,-0.100088,-0.182368,0.927211
34,-0.112754,-0.144287,0.942078
48,-0.113376,-0.211738,0.90908
49,-0.130056,-0.199079,0.905903
53,-0.116322,-0.113499,0.954471
57,-0.122503,-0.181737,0.925967
65,-0.10064,-0.159938,0.947567
74,-0.13911,-0.173601,0.927092
99,-0.103524,-0.12926,0.954821
113,-0.114455,-0.0560286,0.981995
115,-0.0879948,-0.226328,0.93678
120,-0.144131,-0.0728658,0.979967
121,-0.0923452,-0.174079,0.94074
128,-0.111873,-0.169661,0.935773
129,-0.127849,-0.0678322,0.972324
130,-0.14465,-0.158,0.944688
131,-0.119117,-0.231977,0.918863
142,-0.0970765,-0.201625,0.929323
146,-0.101294,-0.221202,0.923042
147,-0.129742,-0.102024,0.963655
158,-0.0849968,-0.20866,0.94707
165,-0.0901495,-0.190073,0.949918
170,-0.101929,-0.0707593,0.992493
174,-0.111989,-0.0769939,0.975412
185,-0.111705,-0.0944984,0.98616
190,-0.131777,-0.220528,0.908279
191,-0.121218,-0.202105,0.924111
203,-0.0889309,-0.224069,0.958684
208,-0.0883523,-0.227927,0.9372
209,-0.11164,-0.10333,0.970078
211,-0.105051,-0.136247,0.97885
217,-0.10049,-0.156309,0.969106
219,-0.111421,-0.115254,0.986676
