track_id,X,Y,Z
0,-0.030585,-0.337097,1.70361
1,-0.0466322,-0.292077,1.76806
2,0.0288644,-0.486496,1.6462
3,0.0106586,-0.406922,1.67222
6,-0.0343555,-0.379672,1.68164
9,-0.01687,-0.487945,1.62433
11,-0.0570389,-0.469458,1.64956
15,-0.00400119,-0.45253,1.64858
16,0.0109874,-0.372112,1.70059
17,0.0360116,-0.446282,1.67962
18,0.0403394,-0.633198,1.65588
19,-0.0359097,-0.423319,1.6813
20,0.0400819,-0.588358,1.64802
21,0.0379715,-0.543489,1.64742
23,0.0780753,-0.581063,1.72211
25,-0.0477578,-0.597563,1.63614
27,-0.00741876,-0.53027,1.64098
28,0.0456937,-0.405374,1.70595
29,0.0494431,-0.364696,1.73763
36,0.0698762,-0.453219,1.71916
41,0.00138196,-0.662601,1.67142
48,-0.0170425,-0.558519,1.59749
50,0.0510812,-0.340248,1.77872
53,-0.0684077,-0.561526,1.6351
55,0.0261186,-0.306864,1.75293
57,0.0928868,-0.525912,1.70852
58,-0.0566814,-0.519977,1.63276
63,0.0698636,-0.511588,1.66451
68,0.0203275,-0.328089,1.71545
74,0.0622075,-0.626965,1.69975
93,0.00498803,-0.595886,1.61906
111,0.076031,-0.560158,1.67607
125,0.0701385,-0.63043,1.74727
130,0.0689252,-0.413435,1.7487
134,0.0550647,-0.461388,1.77619
148,0.0432499,-0.669712,1.74596
149,0.0638224,-0.498227,1.7417
150,0.0673332,-0.542516,1.7559
156,0.00505921,-0.357202,1.83111
157,0.0429012,-0.672338,1.69453
163,0.0546598,-0.597812,1.77398
170,-0.00934553,-0.406273,1.81696
173,0.028547,-0.644529,1.79174
185,0.0190877,-0.372788,1.78487
203,0.00902716,-0.458104,1.80863
209,0.000136033,-0.680916,1.717
211,-0.0391269,-0.295431,1.82111
