track_id,X,Y,Z
0,-0.213759,-0.0500264,1.2882
1,-0.158219,0.118783,1.34514
2,-0.150958,0.242391,1.35517
3,-0.170607,0.182705,1.36093
4,-0.209158,-0.135566,1.18696
5,-0.204481,-0.0902548,1.21839
6,-0.111394,0.28859,1.36478
7,-0.172827,-0.0785458,1.17434
9,-0.137513,0.331757,1.40403
11,-0.176683,-0.191891,1.1924
12,-0.152837,-0.138409,1.15717
14,-0.182837,0.001718,1.2657
16,-0.118686,0.172242,1.33201
17,-0.0502653,0.2767,1.34769
18,-0.0732834,0.135295,1.30221
19,-0.178635,-0.038666,1.22826
25,-0.0894544,0.0336646,1.27035
29,-0.113029,0.0832662,1.3108
52,-0.0925896,0.228855,1.35898
53,-0.0404154,0.0813129,1.296
64,-0.0472353,-0.148381,1.19528
65,-0.100128,-0.107317,1.18265
68,-0.145025,0.0376395,1.29447
71,-0.0675996,-0.213335,1.2297
79,-0.00333292,-0.0480302,1.25273
89,-0.126815,-0.0166592,1.24443
105,-0.0744135,-0.0447943,1.24529
111,-0.0105195,0.133851,1.33818
112,0.00735575,-0.11089,1.2595
117,-0.08307,0.342305,1.37689
125,-0.00309774,0.032661,1.31789
130,-0.111046,-0.177575,1.19393
133,-0.00290902,0.339058,1.45691
136,0.0238366,-0.0162964,1.2945
138,-0.0388164,-0.00261087,1.27704
147,-0.0398652,0.3845,1.41791
156,-0.00868508,-0.176804,1.24231
164,0.0455635,-0.129775,1.31804
165,0.0332797,-0.1942,1.28936
171,0.0287273,-0.0670149,1.32588
178,-0.0396503,0.264356,1.44646
193,-0.032668,0.192529,1.43786
198,-0.0345531,0.310508,1.39987
200,-0.08129,0.342067,1.38503
208,-0.0760536,-0.113486,1.24617
216,-0.0144388,0.118532,1.41507
229,-0.0469451,0.187405,1.33045
245,-0.173777,-0.0395655,1.22639
248,0.00704514,0.0480946,1.37845
263,-0.0101433,-0.00276112,1.41474
