track_id,X,Y,Z
0,0.142904,-0.122496,0.73574
1,0.167145,-0.137267,0.696381
2,0.180054,-0.0705288,0.738213
3,0.199496,-0.0538732,0.728205
4,0.180654,-0.0299598,0.766382
7,0.184715,-0.0508244,0.754376
9,0.14426,-0.146728,0.728346
10,0.205395,-0.103143,0.706186
11,0.188529,-0.0962,0.723216
12,0.171108,-0.116089,0.713014
16,0.199112,-0.00991269,0.765548
17,0.164685,-0.155527,0.716432
18,0.217023,-0.080069,0.716162
20,0.193336,-0.129645,0.703081
21,0.231586,-0.125022,0.705275
22,0.188382,-0.16522,0.713356
23,-5.10555,0.834991,-8.42598
24,0.0774365,-0.0933864,0.581822
25,0.205616,-0.0339356,0.751275
26,0.210766,-0.151744,0.706643
29,0.224626,-0.0109184,0.762925
31,0.24416,-0.1501,0.70631
45,0.208586,0.0219774,0.791162
67,0.256718,-0.123934,0.705874
69,0.234071,0.0147395,0.795033
74,0.231774,-0.10121,0.714899
82,0.239215,-0.0325101,0.767084
98,0.233397,-0.164221,0.716781
108,0.228198,0.0356254,0.804828
110,0.239507,-0.0857782,0.73318
134,0.224953,-0.0593535,0.739514
136,0.258911,-0.112958,0.727002
142,0.24126,-0.00852898,0.785313
147,0.252082,-0.09928,0.758346
153,0.264822,-0.139263,0.721094
169,0.250358,-0.155811,0.728951
171,0.233208,-0.073714,0.78581
172,0.237496,-0.0237697,0.809017
175,0.231392,-0.0484144,0.792015
