track_id,X,Y,Z
0,-0.119377,0.763769,3.11957
1,-0.245259,-0.77943,2.86706
2,-0.102882,-0.235452,2.54304
3,-0.285589,-0.624586,2.91955
4,-0.402999,-0.558774,2.63857
5,-0.380936,-0.421415,2.63167
6,-0.302617,-0.48857,2.51469
7,-0.093199,0.380357,2.88355
8,-0.211024,0.379356,2.98482
9,-0.258494,0.0665162,2.85156
11,-0.181444,0.576052,3.20145
12,-0.228687,-0.0648119,2.77715
14,-0.306518,-0.292156,2.72719
15,-0.32917,-0.245442,2.84542
16,-0.187213,0.560172,3.06272
18,-0.257834,0.320056,3.11488
19,-0.273677,-0.102411,2.9733
20,-0.242297,0.0456292,2.98617
21,0.00238765,-0.485472,2.4815
23,-0.191877,0.262108,2.92825
24,-0.331434,-0.378284,2.81653
25,-0.115952,0.497886,2.97138
26,-0.269774,-0.176356,2.72525
28,-0.223561,-0.58944,2.55038
30,-0.176751,0.447697,3.1263
33,-0.171063,-0.0492288,2.66177
34,-0.26734,-0.371971,2.58162
35,-0.269441,-0.632118,2.65135
38,-0.253817,-0.677347,2.77334
70,0.173323,-0.491679,2.46956
83,-0.0658527,0.13665,2.79128
84,-0.158728,0.151026,2.86535
90,-0.161795,0.0366136,2.77071
91,-0.197997,-0.272876,2.6418
100,-0.0450017,-0.00589489,2.67241
105,-0.36304,-0.310805,2.93317
127,0.00750632,0.563075,3.00589
139,0.0413524,-0.26235,2.56081
145,-0.17071,-0.485725,2.53005
155,-0.0709562,0.250599,2.88179
169,-0.0057753,-0.124606,2.57008
172,-0.0951308,-0.336374,2.59721
180,-0.117217,-0.155104,2.65699
182,0.101115,-0.406427,2.52607
190,0.0745493,0.256001,2.89816
193,-0.0622193,-0.480908,2.59353
209,0.12688,-0.598557,2.49726
214,0.147766,0.185658,2.97873
222,0.0453903,0.0511592,2.77636
228,0.0341475,0.451007,3.06422
241,-0.166565,0.160963,2.88861
245,0.243529,-0.59035,2.60727
247,0.233766,-0.389177,2.51771
263,0.0137554,0.733854,3.1744
265,0.29891,-0.462768,2.58056
273,0.0768648,-0.0702541,2.77797
276,0.09519,-0.185162,2.65305
284,0.120361,0.0374107,2.92171
304,0.0917593,-0.304981,2.65646
312,0.0368411,0.14694,2.87223
313,-0.195043,0.268248,2.94403
