track_id,X,Y,Z
0,-0.143929,-0.457738,0.959592
1,-0.125544,-0.416725,0.947151
2,-0.126091,-0.257149,1.07763
3,-0.116536,-0.385516,0.959015
4,-0.117985,-0.34595,0.99418
5,-0.144977,-0.398022,0.971569
6,-0.0720206,-0.309949,1.04988
7,-0.104957,-0.27663,1.05439
8,-0.0695579,-0.355305,1.01715
9,-0.0878123,-0.253393,1.07121
10,-0.159986,-0.396523,0.998566
11,-0.137076,-0.296994,1.04835
12,-0.150002,-0.334044,1.03184
13,-0.131043,-0.31522,1.03143
14,-0.0905835,-0.424729,0.941143
15,-0.126969,-0.376681,0.990528
16,-0.14384,-0.361206,1.01583
17,-0.143661,-0.432576,0.973393
18,-0.0935855,-0.36842,0.987007
19,-0.172358,-0.416582,1.03494
20,-0.106314,-0.311946,1.04811
22,-0.0863852,-0.33595,1.03521
25,-0.0856343,-0.400099,0.96252
27,-0.152471,-0.312518,1.07626
30,-0.0752743,-0.288312,1.07251
31,-0.109577,-0.449203,0.963219
32,-0.114606,-0.338662,1.02305
33,-0.161259,-0.390085,1.04497
35,-0.0576704,-0.341894,1.05352
54,-0.125377,-0.479174,0.975804
89,-0.0536066,-0.462766,1.01602
90,-0.0712316,-0.383293,1.00348
91,-0.0851273,-0.237604,1.12533
98,-0.0631325,-0.407778,1.02633
100,-0.045943,-0.443899,1.04133
103,-0.0725769,-0.267308,1.10007
106,-0.081024,-0.455233,0.979246
118,-0.0595694,-0.375268,1.06373
119,-0.10076,-0.495515,1.01944
120,-0.0760167,-0.421782,0.981416
121,-0.0634597,-0.438909,1.00083
140,-0.057368,-0.483836,1.05797
142,-0.0718423,-0.40222,1.05694
144,-0.0553523,-0.464752,1.01718
145,-0.0709448,-0.491527,1.02925
156,-0.076561,-0.324235,1.0882
160,-0.110371,-0.447464,0.961083
173,-0.0773004,-0.370802,1.04154
174,-0.0798551,-0.297645,1.09762
175,-0.0545691,-0.453989,1.07128
