track_id,X,Y,Z
0,-0.424732,-1.44229,3.152
1,-0.308281,-1.2142,3.02051
3,-0.448808,-1.22098,3.33837
4,-0.379994,-1.01963,3.36433
5,-0.325944,-1.3654,2.99657
6,-0.391126,-0.814808,3.4838
7,-0.398752,-1.25438,3.11377
8,-0.389747,-0.892998,3.38418
9,-0.425804,-1.37737,3.10338
10,-0.396912,-1.12406,3.24309
11,-0.403004,-1.08594,3.31548
12,-0.373732,-0.791879,3.42065
13,-0.443801,-1.29227,3.293
15,-0.516404,-1.3664,3.25968
17,-0.391959,-0.961218,3.42243
18,-0.381219,-0.8851,3.53064
21,-0.341004,-1.30126,3.05713
22,-0.450464,-1.32243,3.16348
23,-0.263975,-1.02676,3.24349
24,-0.372259,-1.15758,3.17166
26,-0.361729,-1.01127,3.30043
31,-0.211644,-0.958309,3.31282
32,-0.407851,-1.18165,3.39961
33,-0.329427,-1.2037,3.10894
40,-0.284339,-0.914955,3.34298
42,-0.286819,-1.14418,3.1498
55,-0.288968,-1.28316,2.97343
58,-0.271511,-1.10163,3.21385
61,-0.433984,-1.20873,3.18069
65,-0.232637,-1.43147,3.00585
71,-0.323082,-1.41174,3.09505
75,-0.309204,-0.744747,3.42517
87,-0.234737,-1.36484,2.98263
91,-0.201027,-1.28388,2.97283
100,-0.223596,-1.19983,3.0286
101,-0.334572,-1.07596,3.25797
105,-0.186593,-1.06875,3.22465
112,-0.32662,-0.849076,3.39597
117,-0.302195,-0.973224,3.29349
177,-0.205894,-1.16369,3.20728
181,-0.261125,-0.86308,3.37161
192,-0.393381,-0.955521,3.42142
197,-0.217906,-1.44923,3.0326
206,-0.237845,-0.76995,3.45968
221,-0.181832,-0.926388,3.39975
233,-0.136101,-1.39717,3.05158
244,-0.11583,-1.32082,3.09349
246,-0.157545,-1.04568,3.31293
247,-0.267259,-0.802303,3.40187
254,-0.118486,-1.24312,3.26734
258,-0.160084,-1.23094,3.17755
260,-0.214927,-0.875098,3.42671
269,-0.207591,-0.85045,3.50255
272,-0.123549,-1.3262,3.24065
277,-0.166948,-1.26497,3.05861
