track_id,X,Y,Z
0,-1.52061,-2.44776,6.40478
1,-1.32776,-1.50885,6.96686
2,-1.48621,-2.56855,6.47562
4,-1.40427,-2.11999,6.57651
6,-1.47561,-2.3395,6.69427
8,-1.5164,-2.71637,6.53242
9,-1.47607,-2.85659,6.5034
11,-1.40155,-2.1183,6.76498
13,-1.40568,-2.55283,6.31894
17,-1.48466,-2.8608,6.6536
19,-1.24546,-2.81857,6.33397
20,-1.26226,-1.50912,6.78869
26,-1.38475,-2.01793,6.66818
27,-1.21663,-1.40726,6.91226
29,-1.32143,-1.89349,6.62669
30,-1.38998,-2.27462,6.54072
33,-1.22318,-1.69679,6.6509
34,-1.38774,-2.32324,6.39048
35,-1.45551,-2.69173,6.41016
37,-1.19958,-1.967,6.56269
38,-1.33891,-2.9341,6.44943
43,-1.39434,-2.81035,6.38547
46,-1.27371,-2.21828,6.41833
49,-0.967696,-2.70167,6.32948
72,-1.19916,-2.55581,6.31001
75,-1.07041,-2.35083,6.36317
80,-1.3164,-2.66072,6.35732
81,-1.06736,-2.02796,6.47829
83,-1.13357,-1.60047,6.75916
88,-1.29548,-2.4389,6.28981
91,-0.967571,-2.8364,6.37448
96,-0.926786,-2.57143,6.3805
101,-0.986314,-1.92161,6.58214
111,-1.4402,-2.41459,6.29535
112,-1.15789,-2.69578,6.35555
114,-1.37795,-1.83023,6.72668
127,-1.14276,-2.17029,6.42157
140,-1.2816,-2.06863,6.47287
142,-1.08979,-1.467,6.81933
145,-1.00921,-2.22362,6.39876
158,-1.36913,-1.69902,6.77127
162,-1.00303,-2.69026,6.31515
165,-0.803316,-2.62794,6.4113
166,-1.10583,-1.82555,6.60336
177,-1.00831,-2.49211,6.46768
180,-0.842458,-2.75471,6.36423
187,-1.21449,-2.36148,6.37764
190,-1.254,-1.78972,6.57467
204,-0.936211,-2.34417,6.44551
208,-1.03603,-1.7436,6.71546
218,-1.13067,-2.47428,6.38331
219,-0.863205,-2.53886,6.5533
225,-0.999092,-1.6232,6.84425
230,-0.924233,-2.06027,6.57433
232,-0.950197,-1.83013,6.80988
234,-1.37193,-1.99307,6.60979
243,-1.03749,-2.16541,6.5414
251,-1.43449,-2.82415,6.41633
260,-1.28899,-1.5112,6.83666
274,-0.778537,-2.77763,6.47929
279,-1.03775,-1.43694,6.93067
284,-0.99606,-1.37988,7.08449
289,-0.924367,-2.25077,6.55994
292,-0.954196,-1.53246,7.01303
296,-0.955315,-1.68575,6.92688
