track_id,X,Y,Z
0,-0.863435,-1.71126,5.38661
3,-0.834175,-1.8514,5.37334
4,-0.780656,-1.41272,5.64469
5,-0.738045,-1.60738,5.61546
6,-0.714635,-2.0147,5.43161
8,-0.77599,-1.80146,5.48152
11,-0.587824,-1.0961,5.5662
15,-0.630881,-2.02382,5.53553
23,-0.842302,-1.41702,5.5307
24,-0.678004,-1.82894,5.54248
25,-0.81135,-1.68193,5.51017
32,-0.701823,-1.71604,5.5676
38,-0.681802,-1.49454,5.62751
68,-0.588218,-1.90168,5.50073
70,-0.635787,-1.25404,5.61234
82,-0.865426,-1.58549,5.56188
101,-0.837728,-1.45977,5.39441
104,-0.78367,-1.946,5.34299
111,-0.543337,-2.12663,5.51794
115,-0.575541,-1.3145,5.65858
121,-0.777364,-1.91865,5.45166
123,-0.674647,-2.14594,5.48228
128,-0.78652,-1.50957,5.5806
130,-0.592996,-1.41056,5.6173
143,-0.70578,-1.32942,5.62447
152,-0.705117,-1.19185,5.53409
167,-0.586979,-1.50779,5.5487
178,-0.607388,-1.63144,5.55419
187,-0.609786,-1.12217,5.58365
194,-0.490896,-1.06777,5.45312
202,-0.553021,-2.17734,5.40535
208,-0.461033,-2.0844,5.39972
216,-0.519642,-2.00105,5.48788
218,-0.497578,-1.2695,5.58993
222,-0.858833,-1.56283,5.50997
243,-0.591785,-1.64882,5.37997
248,-0.662348,-2.14961,5.50264
254,-0.625247,-2.02441,5.55649
255,-0.519806,-1.86137,5.36606
