track_id,X,Y,Z
0,-1.00059,0.0140172,6.56064
1,-0.833223,1.79859,7.11083
2,-0.976161,-1.41895,6.31003
3,-1.09821,1.7339,7.3061
4,-0.958173,1.35958,6.8282
5,-0.764234,0.328814,6.44638
6,-0.371135,-1.09059,5.62867
8,-0.833255,-0.52322,5.88887
9,-0.577647,-0.719303,5.73478
10,-1.08246,0.57366,6.82805
11,-0.562982,-0.361716,5.73021
12,-0.842864,0.898716,6.75198
15,-0.811322,0.596134,6.58305
16,-0.176087,-0.812693,5.60971
17,-0.515724,0.551642,6.48028
18,-0.635231,1.31945,6.72294
19,-0.614486,-0.107196,5.94291
20,-0.85916,-0.240388,6.09289
21,-0.871083,-0.837454,6.06549
22,0.439345,-0.651372,6.12778
23,-0.982232,-1.07753,6.31432
24,-1.00047,0.317279,6.55059
26,-0.273544,-0.51542,5.77986
28,-0.527395,0.993806,6.73441
30,-0.656298,-1.29584,6.17246
31,-0.36156,0.756053,6.6671
32,-0.0651909,-1.2353,5.68784
34,-0.543889,-1.02363,5.89796
35,-0.31964,-1.33782,5.90277
37,-0.274655,-0.203767,5.87502
39,-0.43415,1.52995,6.89928
42,-1.07851,0.880388,6.88643
43,-0.207859,0.151884,6.31074
47,0.439895,-1.02571,6.07501
53,0.231337,-1.17646,5.84962
67,-0.352054,1.20836,6.90026
80,-0.385543,-0.0541661,6.13601
83,-0.751681,1.53729,6.96864
96,0.137241,-0.827363,6.06731
102,0.0236338,-0.939105,5.79855
126,-0.0879716,-0.100738,6.19917
132,-0.00346709,-0.492507,6.10293
136,-0.427583,0.24668,6.50504
141,0.337012,-1.37987,6.12233
164,0.0336272,-1.42933,5.94359
165,-0.308072,1.39929,7.16347
173,-0.236575,0.666282,6.95226
181,-0.22966,0.439991,6.67167
188,-0.540774,0.0931386,6.32026
198,0.522973,-0.560045,6.49243
213,-0.286306,1.19338,7.3728
215,-0.0367002,-1.71055,6.154
226,0.589773,-0.868775,6.35199
227,-0.297031,0.905806,7.3317
229,-0.134701,0.335534,6.97705
230,-0.0294994,-0.0841642,6.58002
232,-0.0585717,0.0589747,6.89419
237,-0.335397,0.919283,6.96938
243,0.464257,-1.1975,6.41963
249,-0.824816,1.79779,7.10516
287,-0.491834,1.65986,7.18181
288,-0.209687,0.141708,6.56687
294,-0.0551931,-0.669972,7.26883
295,-0.144561,-0.220361,7.06956
