track_id,X,Y,Z
0,-0.493272,-0.225506,2.90913
1,-0.608616,-0.702009,2.8041
2,-0.572927,-0.496017,2.83344
3,-0.630797,-0.930227,2.65381
4,-0.441308,-0.132223,2.99018
5,-0.609693,-0.856445,2.74216
7,-0.563644,-0.736398,2.70028
8,-0.590028,-0.6156,2.73285
9,-0.441167,-0.295715,3.06098
11,-0.26678,-1.23544,2.43464
12,-0.584747,-1.1046,2.71438
13,-0.513802,-0.203211,3.02803
14,-0.577935,-0.798307,2.84892
15,-0.565533,-0.831724,2.63161
16,-0.541979,-1.19226,2.62484
17,-0.520654,-0.971213,2.53964
18,-0.499324,-0.661366,2.6515
19,-0.380348,-0.336295,2.97311
20,-0.334538,-1.1449,2.47178
21,-0.556495,-0.599159,2.94281
22,-0.573077,-1.07125,2.60071
24,-0.39737,-1.08041,2.54367
27,-0.438362,-0.898385,2.56555
31,-0.3925,-0.716266,2.62526
33,-0.205274,-1.14463,2.46326
36,-0.536021,-0.984072,2.64996
37,-0.267695,-1.07537,2.52271
49,-0.244895,-0.851936,2.67498
50,-0.490163,-0.572824,2.75698
63,-0.323667,-0.598225,2.76269
64,-0.442181,-1.19866,2.62264
66,-0.422655,-0.45849,2.79158
69,-0.444105,-0.819308,2.64902
71,-0.331284,-0.946584,2.56724
135,-0.408629,-0.65208,2.72852
136,-0.289269,-0.696654,2.78732
142,-0.172377,-1.24163,2.50517
149,-0.295168,-0.749842,2.68068
153,-0.379214,-0.229085,3.00493
161,-0.110894,-1.1502,2.53424
169,-0.356605,-0.898166,2.65201
173,-0.371319,-0.338359,2.98175
178,-0.186549,-1.07246,2.5955
183,-0.294914,-1.04415,2.61421
184,-0.25202,-0.956748,2.66477
191,-0.526212,-0.435237,2.77241
239,-0.386137,-0.439675,2.89594
241,-0.437926,-0.13351,2.98729
253,-0.215277,-0.987418,2.77047
