track_id,X,Y,Z
0,-1.79335,-0.158909,-0.197569
1,-1.79441,-0.167323,-0.200726
2,-1.79302,-0.160378,-0.198339
3,-1.79248,-0.163086,-0.199323
4,3.22959,-2.42705,12.6188
5,-1.79299,-0.161461,-0.198805
7,-1.79377,-0.165157,-0.198735
9,-1.79374,-0.163504,-0.199241
10,-1.79492,-0.169266,-0.200524
11,-1.79333,-0.170099,-0.202204
12,-1.79384,-0.161483,-0.197712
13,-1.79389,-0.169213,-0.201704
15,-1.79416,-0.17121,-0.201152
16,-1.79371,-0.166251,-0.200232
17,-1.79362,-0.167825,-0.20173
18,-1.79312,-0.164907,-0.20024
19,-1.7937,-0.160107,-0.19713
20,-1.79144,-0.168237,-0.201164
21,-1.79461,-0.170162,-0.201349
22,-1.79218,-0.158837,-0.19762
24,-1.79211,-0.162132,-0.198914
25,-1.79299,-0.166759,-0.201328
28,-13.9026,2.62755,-29.7746
34,-1.79199,-0.170959,-0.201575
36,-1.79254,-0.169331,-0.201802
46,-1.79133,-0.166103,-0.199126
54,-1.79053,-0.170181,-0.200649
57,-1.79036,-0.171386,-0.201082
62,-1.79161,-0.163939,-0.198669
64,-1.79124,-0.161208,-0.19786
67,-1.79163,-0.164876,-0.199464
81,-1.79184,-0.160019,-0.19807
85,-1.78979,-0.169416,-0.199502
123,-1.79092,-0.169279,-0.200078
128,-1.79131,-0.167785,-0.199998
131,-1.79123,-0.162635,-0.197716
141,-1.79045,-0.167463,-0.198993
154,-1.79232,-0.166733,-0.200259
162,-1.79071,-0.16505,-0.19804
163,-1.79186,-0.169873,-0.200826
177,-1.79011,-0.168455,-0.197873
184,-1.79363,-0.163591,-0.199194
190,-1.7913,-0.159637,-0.197056
191,-1.79154,-0.15843,-0.196827
195,-1.79269,-0.164427,-0.1992
207,-1.79271,-0.168832,-0.200762
209,-1.78986,-0.170738,-0.199343
219,-1.79122,-0.163806,-0.197543
222,-1.79357,-0.166299,-0.200521
223,-1.79088,-0.166393,-0.198105
238,-1.79021,-0.171791,-0.199891
242,-1.79415,-0.167292,-0.201005
252,-1.78981,-0.170025,-0.198348
