track_id,X,Y,Z
0,0.186209,-0.88386,9.03924
1,0.289667,1.03397,10.3231
2,-0.946819,-1.30019,8.84066
3,-0.319027,-0.413583,9.5262
4,-0.0296139,0.00143056,9.53212
5,-1.02877,-1.75818,8.68791
6,-0.763403,-0.861499,10.05
8,-0.334557,-0.910198,9.71016
9,-0.535945,-0.0931714,9.75616
10,-0.299043,0.201795,9.8714
11,-0.597663,-1.61535,8.63131
12,0.844883,-1.29507,9.2582
13,-1.19243,-2.00379,9.02612
14,0.0948382,0.473936,10.0805
15,0.369524,-1.30565,9.1945
17,-0.654517,-2.07233,8.78675
18,0.438995,-0.530387,9.27732
19,-0.100604,0.857184,10.9978
20,-0.261077,-2.6447,9.08443
21,0.488072,0.229289,9.92995
22,0.048316,-0.583029,9.57828
23,0.053578,-1.04084,9.41263
24,-0.509997,0.153963,10.4464
25,-0.738172,-0.222798,10.4821
26,-0.204673,-2.24701,8.83528
28,0.721377,-1.77585,9.34813
29,-0.203068,-1.77403,8.84732
34,-0.477451,-1.32793,9.04388
36,0.815102,-0.841356,9.30237
38,-0.563648,-2.52674,9.4122
40,0.366154,-0.257935,9.6768
50,1.08151,-0.573457,9.83106
51,-1.29388,-1.53911,9.1496
82,0.651636,0.791475,10.5779
83,1.20818,-2.44349,10.2752
100,1.19792,-1.63833,9.48312
106,0.776378,-2.58767,9.85447
112,0.144597,-2.03056,9.13002
120,1.47337,-1.32126,10.0098
131,0.499435,-2.19154,9.42574
134,-0.0651087,-1.4616,9.19928
135,1.0574,-2.95779,10.0173
138,0.730653,-0.214984,9.94674
139,0.182901,-1.76694,9.55712
140,1.12538,-1.18596,9.69325
178,1.31223,-0.572017,10.2631
192,1.3633,-1.97992,10.5733
193,0.803882,0.187758,10.3066
203,-0.0344291,-2.48779,9.67136
249,1.50606,-2.476,10.6345
255,1.11309,-2.89458,10.4988
264,-1.0766,-2.07849,8.95604
265,0.738589,-2.26365,10.2384
266,1.01364,-0.229163,10.3791
273,1.13201,-1.00064,10.1302
275,0.638843,-0.638064,9.72235
276,0.251324,1.1953,10.8193
