track_id,X,Y,Z
0,0.481878,-0.516073,1.56254
2,0.480395,-0.523866,1.5578
3,0.476389,-0.531289,1.55583
4,0.47975,-0.517799,1.56168
5,0.478301,-0.525324,1.55749
6,0.478623,-0.530878,1.55355
7,0.478487,-0.526931,1.5559
8,0.478899,-0.520419,1.55978
9,0.476526,-0.533194,1.55529
11,0.479903,-0.519371,1.56071
12,0.479022,-0.523834,1.55839
13,0.475605,-0.53233,1.55653
15,0.479466,-0.529276,1.55356
16,0.479635,-0.527808,1.55506
17,0.478134,-0.528449,1.55537
19,0.48079,-0.520199,1.55952
20,0.47703,-0.527322,1.55602
21,0.481022,-0.51809,1.56076
22,0.478679,-0.522073,1.56027
23,0.481006,-0.530545,1.55289
25,0.483237,-0.528444,1.55518
26,0.480806,-0.525695,1.55706
27,0.483362,-0.525877,1.5574
30,0.48267,-0.520893,1.55971
31,0.480969,-0.521812,1.55918
36,0.48047,-0.526725,1.55574
38,0.479137,-0.531956,1.55388
44,0.4807,-0.53197,1.55372
50,0.482205,-0.519331,1.56053
51,0.481098,-0.529323,1.55408
59,0.482355,-0.527338,1.55677
61,0.482672,-0.523974,1.55872
62,0.483512,-0.531987,1.55511
63,0.481332,-0.528314,1.55553
69,0.485139,-0.532016,1.55792
83,0.481379,-0.523121,1.55836
86,0.483641,-0.533889,1.55636
92,0.481759,-0.524674,1.55756
101,0.482274,-0.525875,1.55677
107,0.484004,-0.531504,1.55679
113,0.482317,-0.529638,1.55589
119,0.482936,-0.519109,1.5622
122,0.484123,-0.529394,1.55643
147,0.481622,-0.531109,1.55428
155,0.482173,-0.522537,1.55985
158,0.484497,-0.527491,1.55601
164,0.484898,-0.532854,1.55636
173,0.481361,-0.52427,1.56406
202,8.61378,-0.485763,-6.46172
213,0.430874,-0.513956,1.61639
226,0.464026,-0.535487,1.56737
261,0.481035,-0.527278,1.56164
278,0.482484,-0.525397,1.56023
281,0.471159,-0.528206,1.56391
286,0.48303,-0.534393,1.55941
289,0.493781,-0.527053,1.54905
300,0.489535,-0.531801,1.55452
309,0.490079,-0.52877,1.55201
324,0.477052,-0.530018,1.56617
