track_id,X,Y,Z
0,-0.123273,-0.531511,1.65416
1,-0.0997991,-0.50631,1.65701
2,-0.110846,-0.717723,1.55676
3,-0.126942,-0.559565,1.59543
4,-0.173588,-0.671609,1.56979
5,-0.0971724,-0.655729,1.54228
6,-0.144272,-0.651934,1.5645
7,-0.162953,-0.604125,1.58912
8,-0.171402,-0.644724,1.59012
9,-0.140733,-0.733778,1.57427
10,-0.0692786,-0.677798,1.54046
11,-0.115799,-0.627971,1.55884
12,-0.147327,-0.562014,1.64043
13,-0.126909,-0.599781,1.5849
14,-0.0722715,-0.625777,1.56577
15,-0.0862712,-0.598476,1.5824
16,-0.153115,-0.584661,1.61584
17,-0.160734,-0.74084,1.59927
19,-0.116991,-0.679783,1.57094
21,-0.0640472,-0.710801,1.5551
22,-0.0549866,-0.736229,1.57283
24,-0.152241,-0.699691,1.57819
27,-0.089856,-0.691897,1.5687
62,-0.0465565,-0.683427,1.56487
90,-0.0910524,-0.74149,1.57977
96,-0.0495879,-0.673799,1.61746
104,-0.114749,-0.556837,1.62524
105,-0.0700759,-0.657202,1.56711
109,-0.0836617,-0.581251,1.65305
121,-0.119598,-0.757746,1.59349
127,-0.0354423,-0.707302,1.58464
131,-0.0864304,-0.58574,1.61587
135,-0.0649601,-0.613022,1.60988
142,-0.0640871,-0.645323,1.59889
146,-0.147566,-0.733612,1.57767
156,-0.100119,-0.555578,1.66844
