track_id,X,Y,Z
0,-0.0871116,-0.211781,0.868206
2,-0.0775922,-0.383599,0.780194
4,-0.0563231,-0.211811,0.853405
6,-0.0907396,-0.316063,0.812408
7,-0.0607163,-0.241696,0.838905
10,-0.0669105,-0.195125,0.872585
11,-0.044539,-0.286107,0.831504
12,-0.082335,-0.412393,0.787577
13,-0.0643084,-0.356371,0.777337
14,-0.0739819,-0.283182,0.83294
15,-0.037346,-0.196764,0.871319
17,-0.106737,-0.400474,0.806023
18,-0.0977418,-0.304773,0.841681
20,-0.0357579,-0.25219,0.850683
22,-0.0815784,-0.336336,0.791203
23,-0.0738863,-0.176273,0.885982
26,-0.0407858,-0.370147,0.790487
30,-0.0434405,-0.335704,0.824879
31,-0.110416,-0.421707,0.789399
32,-0.0181352,-0.350494,0.83302
33,-0.0642238,-0.324424,0.809427
34,-0.00374734,-0.400667,0.825576
40,-0.0136518,-0.337647,0.858425
47,-0.0195533,-0.375787,0.818137
56,-0.0594712,-0.351547,0.806406
57,-0.0280095,-0.30138,0.852082
61,-0.0297199,-0.40161,0.811263
70,-0.0897519,-0.258388,0.856629
75,-0.0658624,-0.314431,0.833696
79,-0.0228546,-0.273231,0.868234
96,-0.040735,-0.17982,0.906485
97,-0.0576505,-0.398369,0.799299
102,-0.00788178,-0.38286,0.845887
107,-0.0429664,-0.331593,0.855268
124,-0.0298391,-0.221857,0.858167
126,-0.0941336,-0.35028,0.771189
151,-0.0386748,-0.243004,0.876463
163,-0.0362964,-0.32443,0.886131
168,-0.0258212,-0.218745,0.886141
184,-0.0168274,-0.366051,0.863434
185,-0.0275424,-0.296952,0.883011
187,-0.0536375,-0.432171,0.849509
204,-0.0882242,-0.442157,0.84506
213,-0.0515481,-0.419724,0.822237
216,-0.0359822,-0.274209,0.894993
