track_id,X,Y,Z
0,-0.223237,-0.787176,1.99362
2,-0.245924,-0.685209,2.11827
3,-0.110937,-0.718112,2.05723
4,-0.168453,-0.395891,2.22599
5,-0.218788,-0.829948,1.95075
6,-0.183617,-0.64649,2.10429
7,-0.168593,-0.533831,2.12319
8,-0.288853,-0.873178,1.97859
10,-0.317364,-0.814288,2.09439
11,-0.220873,-0.74561,2.03084
12,-0.269244,-0.730555,2.06375
13,-0.164387,-0.812687,1.97406
14,-0.167309,-0.767997,2.009
15,-0.219351,-0.890136,1.96263
16,-0.129404,-0.580844,2.11846
17,-0.17887,-0.578645,2.08872
18,-0.125716,-0.662515,2.10634
21,-0.215827,-0.713784,2.07692
24,-0.169707,-0.730408,2.04964
27,-0.134587,-0.962728,2.05472
28,-0.114538,-0.532155,2.15456
30,-0.305124,-0.830539,2.01205
32,-0.160774,-0.707687,2.10156
33,-0.114996,-0.796059,2.00682
35,-0.08617,-0.787075,2.11519
38,-0.177637,-0.88379,1.99915
39,-0.107057,-0.484516,2.21363
40,-0.0829516,-0.93069,2.07501
42,-0.151218,-0.489983,2.1484
43,-0.0536726,-0.840012,2.12631
61,-0.0821956,-0.867104,2.076
74,-0.0586916,-0.903632,2.12535
76,-0.143903,-0.394236,2.27481
78,-0.285402,-0.927976,1.99233
79,-0.104796,-0.430642,2.27792
80,-0.136668,-0.871036,1.97764
83,-0.116187,-0.894837,2.01903
87,-0.132396,-0.844182,2.02576
110,-0.0947134,-0.532478,2.20728
135,-0.127943,-0.62509,2.2094
136,-0.11707,-0.574484,2.19439
145,-0.100109,-0.728422,2.11705
158,-0.220753,-0.922499,2.01186
167,-0.129873,-0.778583,2.05261
170,-0.121296,-0.819629,2.08015
181,-0.0520669,-0.877156,2.1638
182,-0.136939,-0.869978,1.97844
188,-0.147001,-0.715358,2.19607
190,-0.112054,-0.830243,1.98525
192,-0.133832,-0.666238,2.16428
196,-0.130538,-0.84192,2.034
199,-0.0690106,-0.836398,2.18829
201,-0.0889319,-0.916974,2.19028
203,-0.100722,-0.426765,2.27849
207,-0.186379,-0.761316,2.20277
226,-0.16242,-0.95523,2.13843
