track_id,X,Y,Z
0,-0.111235,-0.391943,1.30071
1,0.0149034,-0.27407,1.34386
2,-0.00440365,-0.234033,1.35897
3,-0.0554004,-0.462767,1.28761
4,-0.00439078,-0.196621,1.40235
5,-0.0234168,-0.32411,1.29642
6,-0.0176302,-0.377162,1.29551
7,0.0200632,-0.375296,1.29344
9,-0.0830441,-0.411823,1.28156
10,0.0191243,-0.408518,1.29801
11,0.0293038,-0.303405,1.33612
13,0.0462907,-0.376953,1.30973
14,0.0250425,-0.244415,1.35413
15,-0.0191457,-0.302165,1.31504
17,0.0669328,-0.352988,1.32537
18,-0.0690141,-0.362825,1.31749
19,0.0476553,-0.266166,1.36562
20,-0.000316004,-0.357575,1.30935
22,-0.0555879,-0.406811,1.28406
23,-0.0420675,-0.433105,1.28477
25,0.0398536,-0.332319,1.3272
26,-0.0780036,-0.393276,1.30045
28,0.0560032,-0.294339,1.35324
31,0.0681609,-0.385685,1.33415
33,-0.0136467,-0.43024,1.29637
34,-0.0325918,-0.407274,1.2998
35,0.0551795,-0.405512,1.31552
36,0.012334,-0.437369,1.31152
37,0.0576581,-0.332308,1.35249
38,-0.0289515,-0.348557,1.31141
40,-0.110842,-0.380872,1.32716
43,0.0397134,-0.248129,1.38717
46,0.0684226,-0.413995,1.34882
47,0.0791558,-0.358416,1.35873
50,0.0333106,-0.473493,1.37843
57,0.0450861,-0.433071,1.31818
60,0.0533217,-0.441129,1.34756
66,0.0180427,-0.224132,1.37816
80,0.0480712,-0.309911,1.38022
81,0.0274295,-0.45459,1.33871
83,0.0277253,-0.411168,1.43807
87,0.0164502,-0.220656,1.40868
88,0.0621295,-0.385603,1.36716
89,0.0392312,-0.281958,1.3931
94,0.03828,-0.440893,1.39993
109,0.0376501,-0.411523,1.39483
115,0.026056,-0.337679,1.29964
121,0.0155913,-0.459157,1.39724
122,0.047936,-0.42968,1.37424
132,0.0212367,-0.440778,1.42387
136,0.0311586,-0.338464,1.3911
142,0.0138269,-0.401108,1.41215
143,0.0284638,-0.371065,1.3901
151,0.0255992,-0.449411,1.36645
196,-0.0444205,-0.372975,1.42767
198,0.0444172,-0.359624,1.36622
209,0.0448677,-0.264084,1.36399
210,-0.00591292,-0.363932,1.4005
213,-0.0192622,-0.298713,1.37152
215,-0.0301727,-0.354149,1.41685
234,-0.00773722,-0.446393,1.40518
