track_id,X,Y,Z
0,0.131924,0.588858,2.66989
1,-0.0514831,0.0222397,2.33435
2,-0.163142,0.301013,2.53521
3,-0.320206,-0.236622,2.39556
4,-0.0742011,0.55216,2.60201
5,-0.14965,-0.266224,2.363
6,0.0480155,0.19551,2.48675
7,0.0797177,-0.0171228,2.3278
8,0.0886549,-0.185595,2.44231
9,-0.209686,-0.145748,2.40737
10,-0.0790795,0.411304,2.5765
11,0.156889,-0.456472,2.55102
12,0.00476697,0.660288,2.67709
13,0.238423,-0.312494,2.5915
15,-0.11684,0.702579,2.66093
16,0.0393559,0.317825,2.56591
17,0.168985,0.337398,2.67416
18,-0.0548071,-0.154608,2.4133
19,-0.268837,-0.467037,2.49299
21,0.0503752,0.816177,2.79865
22,-0.100651,0.815959,2.79251
23,0.0620478,0.452603,2.63113
24,-0.419618,-0.129111,2.52591
25,-0.137537,-0.409829,2.42298
26,-0.0705952,0.121667,2.45846
28,-0.0207035,-0.310112,2.43648
30,0.152479,-0.044453,2.45491
32,0.331371,-0.289556,2.7143
35,0.134985,0.722968,2.7514
36,0.0891671,-0.31,2.53116
37,0.247426,0.0405551,2.69472
38,-0.262819,-0.328961,2.44381
39,0.147294,0.208227,2.61312
42,0.0573868,0.0662877,2.42675
44,0.187185,0.459244,2.76053
50,0.271345,-0.445641,2.67455
52,0.231047,-0.160386,2.70632
53,0.331292,-0.192602,2.81279
55,0.149648,0.0879286,2.53622
56,0.22062,0.18494,2.75699
62,0.153257,-0.182488,2.57169
63,0.212431,-0.0549617,2.59013
65,0.286131,-0.0524312,2.78766
84,0.336119,-0.344063,2.86505
98,0.287569,-0.465027,2.80205
111,0.331209,-0.19329,2.83388
122,0.205424,0.29682,2.82544
123,0.0763981,0.715018,2.90739
128,0.134408,-0.523545,2.69472
131,0.12334,0.731636,2.75326
143,0.141934,0.191522,2.90637
151,0.111423,0.591071,2.82685
160,0.252771,-0.242262,2.92368
166,0.255285,-0.463041,2.81182
171,0.180514,0.0540741,2.85058
