track_id,X,Y,Z
0,-0.0166425,0.0244665,1.91638
1,-0.240284,-0.509237,1.74353
2,-0.106962,-0.604002,1.69716
3,-0.169698,-0.552016,1.73161
5,-0.0242287,-0.411233,1.68779
6,0.0488082,-0.0552288,1.85742
7,0.0773067,-0.491709,1.75625
8,-0.166286,-0.310494,1.70756
9,0.0615316,0.0663124,1.97413
10,0.0138167,-0.175548,1.79674
11,-0.273441,-0.47435,1.82097
12,0.0826116,-0.290784,1.78095
13,-0.101539,-0.423495,1.72484
14,-0.0606982,-0.178616,1.83369
15,-0.0136264,-0.343288,1.74443
16,-0.170813,-0.472951,1.76395
17,-0.0482995,-0.540984,1.68549
18,0.00482334,-0.259497,1.78135
20,-0.0813683,-0.24855,1.79805
21,-0.0857756,-0.503469,1.75012
22,-0.249583,-0.579583,1.79639
23,0.0563575,-0.390212,1.74423
24,-0.0774306,-0.290707,1.72412
26,-0.102152,-0.342866,1.68016
28,0.143521,-0.249707,1.86993
29,0.0681953,-0.223242,1.83374
32,0.0957657,-0.101065,1.95397
37,0.117348,0.0102682,2.00794
42,0.0060399,-0.543698,1.74875
44,0.103837,-0.164336,2.01772
64,0.123338,-0.331647,1.84674
68,0.120796,-0.392477,1.90868
84,0.108348,-0.512833,1.83586
93,0.0355423,-0.139543,1.88737
100,-0.0033001,-0.455866,1.75747
107,0.141339,-0.310104,1.93789
115,0.0618697,-0.0193595,1.9379
122,0.0631075,-0.438071,1.81648
153,0.0855731,-0.463537,1.91822
154,0.0492019,-0.353799,1.81963
163,0.0888456,-0.0664501,2.03861
186,0.092424,-0.402174,1.98229
196,0.0403191,-0.609323,1.95584
197,0.0421817,-0.472184,1.9974
198,-0.022747,-0.59687,1.8955
205,0.0803466,-0.568212,1.89344
215,0.0356934,-0.22423,2.01983
