track_id,X,Y,Z
0,-0.0487094,-0.273366,0.93316
1,-0.0605478,-0.266044,0.947513
2,-0.075746,-0.386501,0.886831
3,-0.0771663,-0.373474,0.901054
4,-0.0822533,-0.413537,0.899305
5,-0.0761006,-0.347282,0.908248
7,-0.0636649,-0.336248,0.900433
8,-0.0304405,-0.436117,0.887959
9,-0.0807565,-0.393357,0.905566
11,-0.0651227,-0.315551,0.915592
12,-0.0627049,-0.357257,0.898913
13,-0.0573615,-0.282925,0.962268
14,-0.0528379,-0.399897,0.880721
15,-0.0725876,-0.43211,0.890184
16,-0.0609648,-0.373823,0.888893
17,0.137629,-0.342857,1.25588
18,-0.0684273,-0.334296,0.919125
20,-0.0880954,-0.372624,0.905553
21,-0.0468601,-0.348886,0.897405
23,-0.076332,-0.330022,0.935751
24,-0.0551664,-0.30352,0.925158
25,-0.080822,-0.367897,0.930445
27,-0.0694316,-0.411795,0.884172
31,-0.0643783,-0.448041,0.930852
32,-0.0422442,-0.422103,0.892214
34,-0.0376922,-0.318504,0.930835
36,-4.8523,2.3265,-7.15594
37,-0.0409448,-0.391075,0.890953
38,-0.0331693,-0.362142,0.903885
48,-0.0485775,-0.310808,0.966675
49,-0.0218054,-0.426776,0.900338
84,-0.0507865,-0.332599,0.912832
97,-0.020415,-0.38694,0.92048
99,-0.0449992,-0.375755,0.901397
109,-0.0282513,-0.342153,0.926618
116,-0.0584705,-0.436318,0.898315
119,-0.0279908,-0.402251,0.899198
121,-0.0384434,-0.31562,0.922128
125,-0.0628468,-0.398094,0.895475
131,-0.0158649,-0.42426,0.912475
136,-0.0432072,-0.257488,0.949736
142,-0.0423555,-0.293406,0.953835
159,-0.0395911,-0.348466,0.915104
165,-0.023944,-0.369843,0.918488
167,-0.0286367,-0.357908,0.931603
170,-0.0371314,-0.390475,0.909232
177,-0.0049643,-0.444327,0.914348
181,-0.0413744,-0.275288,0.957577
182,-0.041231,-0.310894,0.939573
189,-0.0270901,-0.404503,0.921259
190,-0.0227416,-0.454732,0.888561
192,-0.015299,-0.457281,0.905459
206,-0.0342799,-0.418918,0.912163
