track_id,X,Y,Z
0,-0.0727872,0.00652474,1.45425
1,-0.173494,-0.41813,1.29849
2,-0.0619626,-0.275776,1.32322
3,-0.13925,-0.115481,1.44957
4,-0.101239,-0.229509,1.37776
5,-0.142534,-0.350509,1.25912
6,-0.0661799,-0.202012,1.38638
7,-0.0892329,-0.0540057,1.44301
8,-0.0291853,-0.317329,1.32645
9,-0.133579,-0.0683525,1.45504
10,-0.105045,-0.148901,1.42013
11,-0.05645,-0.120232,1.42752
12,-0.0889268,-0.405476,1.29227
13,-0.025146,-0.445943,1.3256
14,-0.0185679,-0.278372,1.34514
15,-0.185184,-0.338906,1.27163
16,-0.106517,-0.186606,1.39403
17,-0.0542291,-0.0348073,1.45829
18,-0.138595,-0.213908,1.40849
19,-0.0936116,-0.363339,1.29828
21,-0.126224,-0.0205958,1.45589
22,-0.058991,-0.244457,1.39259
23,-0.109946,0.0195234,1.47644
24,-0.13016,-0.338314,1.29896
25,-0.0752249,-0.31943,1.32567
26,-0.0518703,-0.401499,1.30149
27,-0.00686853,-0.365482,1.33483
28,-0.133245,-0.254908,1.39754
30,-0.0509011,-0.362463,1.3233
31,-0.0195,-0.492747,1.33898
32,-0.121804,-0.323599,1.33943
33,0.00496795,-0.45918,1.36629
35,-0.173126,-0.325425,1.30739
36,-0.0664311,-0.0957739,1.46937
38,-0.0127889,-0.264622,1.39306
40,-0.128421,-0.384533,1.2836
41,-0.0439072,-0.0638344,1.48963
44,-0.00361515,-0.421071,1.39086
45,0.0211411,-0.500289,1.38742
53,0.0309555,-0.443769,1.45371
54,-0.0511407,-0.0127333,1.49351
72,-0.0108082,-0.528264,1.37304
74,-0.00341813,-0.355881,1.40348
83,-0.0345676,-0.131327,1.47283
104,0.0490053,-0.49231,1.45633
106,0.000505785,-0.308419,1.42062
110,-0.0161844,-0.310857,1.37887
112,-0.0280044,-0.216439,1.41822
114,0.03363,-0.473126,1.4193
117,-0.0538193,-0.176302,1.47339
119,-0.0650349,-0.181669,1.42596
150,-0.00578219,-0.364066,1.33309
154,0.0211853,-0.516501,1.42903
156,-0.0136428,-0.39884,1.43289
157,-0.0129316,-0.530656,1.37392
158,-0.0675631,0.0284391,1.49065
172,0.0190558,-0.534898,1.4667
186,-0.0157538,-0.357075,1.45371
189,-0.0179226,-0.536401,1.41792
193,0.0352159,-0.510956,1.50131
194,-0.0233852,-0.385756,1.36686
204,-0.0400689,-0.225785,1.46888
207,0.0414888,-0.464974,1.49
208,-0.0378423,-0.262484,1.43871
268,-0.0339983,-0.360518,1.32778
