track_id,X,Y,Z
0,0.142133,-0.64642,3.11021
1,0.0859128,-0.708127,3.11003
2,0.119474,-0.85614,2.97769
3,-0.0354127,-0.977628,2.80862
4,-0.112318,-0.988491,2.81781
5,0.122616,-0.757955,3.06517
7,-0.0729036,-1.04621,2.7975
8,0.192549,-0.533976,3.20058
10,0.0645431,-0.798129,3.09307
11,0.130706,-0.51973,3.24327
12,0.188692,-0.596393,3.15233
13,0.183626,-0.714541,3.09279
14,0.162773,-1.08046,2.78833
15,0.119253,-0.573841,3.18856
16,-0.149427,-0.960969,2.87472
18,0.193257,-0.920635,2.9023
19,0.15873,-0.808167,3.02314
20,0.0194183,-1.10986,2.77757
21,0.072306,-0.917923,2.99898
22,0.116527,-0.94898,2.8948
23,0.0946583,-1.10183,2.77791
24,0.00573354,-1.04213,2.78126
28,0.0389209,-0.989683,2.82043
29,0.205244,-0.985726,2.86827
30,0.148718,-1.02926,2.84232
31,-0.0790323,-0.938561,2.86249
32,0.244165,-1.1991,2.82677
33,0.333446,-1.19287,2.85209
34,-0.0489962,-1.11337,2.81212
37,0.267218,-0.758932,3.13637
39,0.0610413,-1.16538,2.78804
40,0.234906,-0.836059,3.04694
42,0.0043301,-1.18138,2.83379
45,0.190013,-0.901524,2.97563
47,0.216455,-1.12692,2.81163
50,-0.000193658,-0.948352,2.86702
53,0.25888,-0.682231,3.21246
54,0.227325,-1.07485,2.86602
57,0.0728754,-1.0599,2.81828
59,0.283429,-1.13487,2.85864
61,0.138495,-1.16398,2.80546
68,0.253793,-0.940622,2.94241
74,0.28691,-1.11431,2.93351
77,0.175944,-1.21658,2.85258
82,0.0829506,-1.00522,2.86228
85,0.258292,-1.02327,2.92796
88,0.249951,-0.913288,3.02998
98,0.208894,-0.675431,3.15606
106,0.238394,-1.2705,2.84168
109,0.328708,-1.18479,2.93805
110,0.312633,-1.27096,2.85051
132,0.219913,-0.606232,3.22306
140,0.272242,-0.983651,3.07655
142,0.0819941,-1.20673,2.84123
155,0.258483,-0.676053,3.22171
158,0.247633,-0.845358,3.12831
161,0.184839,-0.797433,3.10607
180,0.182722,-0.534204,3.2946
184,0.205819,-0.616274,3.30453
186,0.233819,-0.98364,3.0012
196,0.31069,-1.27433,2.92783
210,0.265356,-1.06236,3.0027
218,0.23359,-1.06316,3.08209
227,0.160649,-0.927665,3.18531
242,0.215391,-0.756357,3.21291
243,0.19938,-0.843011,3.20334
244,0.24576,-1.14022,3.0196
249,0.285192,-1.22543,2.97417
