track_id,X,Y,Z
1,-4.15633,-1.57662,13.5728
2,-4.6042,-1.28025,13.9726
3,-4.95191,-2.35788,15.2356
4,-4.58915,-1.88631,14.0487
5,-4.10838,-3.16327,13.7057
6,-4.6512,-2.21583,14.7416
8,-3.38592,0.525319,13.8822
9,-2.26672,-2.59314,13.4507
10,-3.51756,2.25844,14.7402
11,-4.29348,-3.04604,14.1937
12,-3.53996,1.12532,14.44
13,-4.41239,-3.33418,14.7522
14,-3.90394,-0.442281,13.6736
16,-3.10002,-0.107845,13.727
17,-3.53425,-3.03794,13.6333
19,-3.96976,-2.61881,13.9245
21,-3.74679,1.21805,15.0058
23,-3.9444,-3.67592,14.4257
24,-2.51298,0.940731,14.1174
27,-3.70722,0.303084,14.3834
30,-2.84337,1.39985,14.1976
31,-3.55186,-2.2252,13.5719
32,-3.57271,0.0561667,13.9948
34,-4.62409,-2.73596,14.8337
35,-3.9735,-2.03565,13.8924
36,-3.8604,-0.989405,13.3787
37,-4.3408,-2.34226,14.2467
41,-3.64239,-3.58097,13.8485
44,-2.6756,-2.12594,13.6528
49,-2.26253,-3.06288,13.8848
52,-2.89482,3.01787,15.1963
84,-3.10858,2.32597,14.6748
89,-2.45145,2.31714,14.5753
100,-3.30742,1.54972,14.1413
104,-3.25726,-0.891291,13.4406
105,-2.2284,-0.100931,13.9199
106,-1.71464,-3.6895,14.7396
108,-2.49368,-1.60493,14.0591
111,-1.79145,-1.58361,14.0413
135,-2.68551,-0.501215,13.5851
138,-3.42326,-1.50608,13.4704
145,-2.15715,-1.14968,14.0558
170,-2.08568,-2.07857,13.9058
175,-3.09143,-3.03482,13.9906
180,-2.20744,-0.601867,13.9357
181,-1.03007,-2.85087,15.2639
192,-1.48327,-2.10989,14.2422
198,-2.8972,-1.40765,13.5929
200,-2.62858,-1.01628,13.8886
243,-2.62756,0.190729,13.816
277,-1.56873,-2.91825,14.8653
287,-3.19996,-2.42258,13.9702
302,-1.37348,-3.36602,15.1294
310,-2.23826,0.483816,14.2564
327,-2.62613,3.07891,14.7564
347,-0.953234,-2.41433,15.6556
381,-2.14606,2.43743,15.0497
390,-3.11114,2.93001,14.5286
412,-2.16948,-1.14653,14.0929
421,-2.20968,-3.05052,13.7889
431,-1.9689,-3.013,14.3669
