track_id,X,Y,Z
1,-0.408367,-1.14169,3.20946
2,-0.24832,-1.26963,2.97535
3,-0.399938,-1.52201,3.11974
4,-0.153061,-0.671951,3.33357
5,-0.54881,-1.33729,3.29025
6,-0.196919,-0.612921,3.42644
7,-0.442376,-1.59286,3.18229
9,-0.28046,-0.88285,3.3514
10,-0.278106,-1.20032,3.06054
11,-0.225911,-0.722317,3.41643
12,-0.376608,-1.24121,3.17424
13,-0.314837,-1.03673,3.19136
14,-0.309983,-1.33469,3.05237
15,-0.108758,-0.85293,3.26405
16,-0.461058,-1.30364,3.21035
17,-0.50953,-1.40531,3.2014
19,-0.552597,-1.44867,3.30474
20,-0.185816,-0.821042,3.34353
21,-0.240786,-1.1071,3.12934
22,-0.39825,-1.40594,3.16403
23,-0.246811,-0.964332,3.22153
24,-0.171339,-1.17483,3.02481
28,-0.127374,-0.963239,3.18653
29,-0.292871,-1.42367,3.13791
30,-0.451639,-1.49452,3.22583
32,-0.0901253,-0.77792,3.32764
33,-0.241785,-0.837672,3.434
34,-0.189766,-0.93112,3.29027
37,-0.135527,-1.30878,2.99367
38,-0.0659643,-1.44677,3.12829
39,-0.468859,-1.29923,3.34734
43,-0.172496,-1.07904,3.22062
47,-0.0875709,-1.23806,3.05945
56,-0.0288686,-0.938162,3.28709
60,-0.0549402,-0.388997,3.51323
65,-0.145325,-0.41663,3.48324
71,-0.0581316,-1.03521,3.2473
83,-0.148802,-0.535888,3.59529
84,0.033869,-1.43152,3.17353
87,-0.0579165,-1.1186,3.31939
104,0.0316426,-1.32828,3.23476
128,-0.0915704,-1.20448,3.26342
134,-0.0538285,-1.34865,3.16113
144,0.0818126,-1.42826,3.287
157,-0.0880601,-0.648638,3.43492
182,-0.0483613,-0.713171,3.51904
189,-0.04998,-1.54613,3.23085
191,-0.145442,-1.18652,3.14752
218,-0.0649463,-0.757474,3.40994
220,-0.0235122,-0.951456,3.43154
224,0.0361665,-1.43203,3.16903
225,-0.0417585,-0.847618,3.46697
234,-0.0509451,-0.867799,3.36273
245,0.0317472,-1.36032,3.34888
250,-0.139102,-1.34237,3.09336
256,-0.0920145,-1.21069,3.37805
