track_id,X,Y,Z
1,-0.735233,-2.60954,6.56509
2,-0.317279,-2.13133,6.05039
3,-0.456773,-2.12753,6.13787
4,-0.392122,-1.8278,6.19443
5,-0.40902,-2.27152,6.06407
6,-0.451625,-2.41042,6.11446
7,-0.675663,-2.04891,6.32785
8,-0.570772,-2.40849,6.25024
9,-0.568218,-2.11156,6.24542
10,-0.659985,-2.54356,6.44825
11,-0.247158,-2.28062,6.00962
12,-0.502324,-2.27309,6.26105
13,-0.448268,-1.66619,6.43262
14,-0.56415,-1.85767,6.20475
15,-0.45662,-1.95946,6.20255
16,-0.0812825,-2.24797,6.01135
17,-0.25066,-1.51217,6.45734
18,-0.613018,-2.3526,6.41488
19,-0.168044,-2.09307,6.05328
21,-0.287718,-1.62771,6.36789
25,-0.513721,-1.76348,6.30017
35,-0.207195,-2.42145,6.11635
39,-0.33017,-2.04912,6.17689
43,-0.751633,-2.42716,6.49268
45,-0.316912,-1.47941,6.67013
71,-0.353659,-1.75175,6.31192
99,-0.238005,-1.95085,6.24468
121,-0.0364304,-2.10211,5.96115
122,-0.252667,-1.78345,6.40423
127,-0.153948,-1.67143,6.4559
136,-0.0910645,-1.53192,6.66178
141,-0.0644219,-2.05849,6.46469
161,-0.185133,-1.92904,6.43173
164,-0.19861,-1.43352,6.61552
179,-0.166807,-1.55115,6.55679
181,0.0225967,-2.07256,6.08928
184,-0.0353295,-2.34271,6.1423
193,0.0311822,-2.1892,6.18002
201,0.048204,-2.19384,6.44627
221,-0.0358078,-2.43712,6.28593
223,-0.146238,-1.81372,6.5302
242,-0.154947,-1.6246,6.73948
248,-0.0526903,-2.11537,5.98851
252,-0.0444804,-2.12563,6.33215
260,0.00936377,-2.27636,6.29277
261,-0.144289,-1.77287,6.68876
