track_id,X,Y,Z
0,-0.486675,-2.67186,11.5773
1,-0.609616,-3.97453,10.7791
2,-0.287601,-4.27828,10.811
3,-0.0883478,-4.9315,10.8302
4,0.0833083,-4.04802,10.7487
5,0.181702,-3.77253,11.062
6,-0.439545,-5.0643,10.9992
7,-0.475282,-2.95827,11.5433
8,-0.0887632,-3.13764,11.1989
9,-0.50355,-3.55949,11.1509
10,-0.180446,-4.47478,10.6368
11,-0.437152,-4.58359,10.6194
12,-0.174877,-2.79409,11.437
13,-0.523414,-3.15657,11.3844
15,0.0209516,-4.32362,10.7224
16,-0.647407,-4.38555,10.6941
17,-0.342557,-3.2714,11.1573
18,-0.188839,-3.83921,10.7581
19,-0.454358,-3.75971,10.8725
20,-0.0986462,-3.52201,11.1745
21,-0.938649,-4.54276,11.2027
22,-0.270374,-3.61167,11.0053
23,0.335481,-4.05302,10.8918
24,-0.653298,-4.79574,10.9859
25,0.393092,-3.94572,11.148
26,-0.530003,-4.30183,11.0055
27,-0.644671,-3.76843,11.2193
28,0.0702905,-4.63358,10.9381
29,-0.157237,-4.11996,10.9221
31,0.249924,-4.34179,10.9311
33,-0.66973,-3.89417,11.054
114,-0.48554,-2.66764,11.5546
126,-0.222219,-2.56835,11.5584
133,-0.0311219,-3.04443,11.4349
144,-0.145252,-3.33513,11.4069
178,0.25,-4.66831,11.3387
196,0.0274067,-4.4943,11.4182
202,0.118937,-4.47963,11.1538
203,0.241626,-4.1702,11.1515
