track_id,X,Y,Z
0,0.0660466,-0.0819434,2.0051
1,0.0404452,0.19851,2.16631
2,0.160754,-0.0524755,2.03027
3,0.108838,0.120598,2.07498
4,0.0978632,-0.23949,1.86856
6,-0.0202768,-0.34983,1.77991
7,0.213286,-0.504064,1.83387
8,0.228285,-0.41918,1.8583
9,-0.0534795,-0.314378,1.86766
10,0.157526,-0.317084,1.86295
11,0.252586,-0.329369,1.89206
12,0.176757,0.0582475,2.11879
13,0.0322229,0.0610744,2.05485
14,0.0474392,-0.426451,1.76611
15,-0.0554382,-0.433303,1.78172
16,0.169471,-0.591692,1.80046
17,0.0441497,-0.203674,1.96444
18,0.321601,-0.39971,1.91383
19,0.100758,-0.508068,1.80373
20,-0.0399473,-0.2418,1.96622
21,-0.0554896,-0.540017,1.87172
22,0.0590846,-0.340986,1.83249
23,0.126358,-0.169684,1.99509
24,-0.026983,-0.118915,2.03467
27,0.124576,-0.41485,1.83981
28,0.00574766,-0.0055075,2.15134
34,0.25555,-0.569998,1.91033
37,0.184768,-0.137194,2.0763
59,0.0256423,-0.292189,1.91364
64,0.19816,-0.232814,2.03065
66,0.210041,-0.653865,1.87211
74,0.138189,-0.264384,1.95327
80,0.260346,-0.474381,1.94165
100,0.234662,-0.630223,1.99039
122,0.246343,-0.537271,2.0255
129,0.152877,0.252316,2.12711
145,0.193392,-0.326248,2.0741
151,0.281563,-0.433487,2.03351
155,0.148679,-0.0382183,2.12898
165,0.133479,0.194475,2.20274
172,0.144024,-0.661894,2.14375
173,0.145016,-0.589479,2.20221
175,0.239529,-0.482914,2.09721
176,0.148364,0.0985778,2.21041
185,0.148525,-0.172134,2.15084
191,0.162922,-0.290401,2.16362
197,0.152536,-0.578071,2.10755
204,0.242798,-0.348084,1.99365
