track_id,X,Y,Z
0,-0.418287,-0.697732,2.36423
1,-0.463801,-0.647343,2.42726
2,-0.351832,-0.198785,2.65604
3,-0.386215,-0.348397,2.61394
4,-0.349536,-0.331117,2.53146
5,-0.421293,-0.455317,2.56261
6,-0.481284,-0.620486,2.57177
7,-0.419061,-0.562422,2.38122
8,-0.422556,-0.620016,2.32311
9,-0.345106,-0.422769,2.49589
10,-0.426725,-0.742202,2.47285
11,-0.315287,-0.109015,2.69973
12,-0.384485,-0.501987,2.50121
13,-0.435805,-0.559053,2.54188
15,-0.310127,-0.509618,2.44477
16,-0.268689,-0.432715,2.44716
17,-0.450648,-0.561394,2.61698
18,-0.377298,-0.378331,2.72954
19,-0.3198,-0.640444,2.33849
20,-0.416552,-0.587604,2.46296
21,-0.157938,-0.5674,2.42168
22,-0.197101,-0.48333,2.43038
23,-0.236475,-0.230006,2.64025
24,-0.387349,-0.420601,2.64844
27,-0.312104,-0.29145,2.59537
30,-0.271816,-0.37076,2.50594
32,-0.247099,-0.580344,2.43937
35,-0.238558,-0.318184,2.56418
38,-0.188877,-0.643189,2.38902
57,-0.335543,-0.576059,2.39693
78,-0.082291,-0.633016,2.48928
98,-0.193829,-0.436433,2.50567
100,-0.368918,-0.741992,2.41083
111,-0.288027,-0.169263,2.67122
124,-0.310539,-0.107134,2.70254
127,-0.187565,-0.267543,2.70599
133,-0.104073,-0.555745,2.48714
144,-0.287822,-0.659095,2.41812
146,-0.229864,-0.172451,2.71181
147,-0.155668,-0.507386,2.52685
161,-0.426128,-0.620933,2.33265
165,-0.2322,-0.346095,2.72132
174,-0.234007,-0.399547,2.57822
