track_id,X,Y,Z
0,-0.442438,-1.29724,5.50367
1,-0.629934,-0.515272,6.22102
2,-0.453704,-0.977014,5.70231
4,-0.640157,-0.747865,5.86904
5,-0.659976,-1.69461,5.5327
6,-0.952329,-1.29592,5.76164
7,-0.681362,-0.934938,5.84869
8,-0.552414,-1.46974,5.49919
9,-0.454211,-1.61049,5.46308
10,-0.722116,-1.50769,5.53937
11,-0.914195,-2.11538,5.72673
12,-0.615546,-1.07925,5.73369
13,-1.00882,-1.80797,5.76321
14,-0.47799,-0.828996,5.81268
15,-0.720032,-1.28872,5.56257
17,-1.11682,-1.88071,5.85667
21,-0.443912,-1.77756,5.48919
23,-0.917345,-1.93488,5.69777
24,-0.357937,-1.47579,5.50599
25,-0.25386,-1.2956,5.58769
26,-0.567374,-1.22259,5.62596
27,-0.761547,-1.86839,5.63362
28,-0.854093,-1.76954,5.74779
29,-0.886262,-1.15521,5.83285
32,-0.601134,-0.633341,6.00433
38,-0.593545,-1.86511,5.60022
39,-0.284019,-1.80079,5.57242
40,-0.400938,-1.92022,5.62303
41,-0.260816,-1.62665,5.54565
42,-0.395111,-1.18202,5.66361
43,-0.44643,-0.732645,5.94768
45,-0.195885,-2.00171,5.7527
47,-0.35778,-1.06973,5.8366
67,-0.491438,-0.609305,6.15345
71,-0.069888,-1.64253,6.07456
73,-0.25237,-1.47269,5.66747
81,-0.137735,-1.80518,5.84809
85,-0.378099,-0.923144,5.94432
94,-0.195624,-1.64562,5.85265
98,-0.20689,-1.94244,5.91097
104,-0.218425,-1.73749,5.71595
127,-0.111116,-1.82282,6.01432
134,-0.413133,-1.44288,6.08151
140,-0.331775,-1.25065,5.91845
145,-0.221897,-1.61555,6.01507
166,-0.305297,-1.88863,5.74811
168,-0.485956,-0.777527,6.11077
170,-0.440043,-1.42183,6.24388
186,-0.342204,-1.43664,5.90285
190,-0.479243,-0.610758,6.13363
193,-0.345641,-1.35643,5.74637
215,-0.260361,-1.9088,6.03423
221,-0.440173,-1.28325,6.03199
222,-0.444433,-1.54019,6.33449
