track_id,X,Y,Z
0,-0.476666,-0.677981,6.03193
1,-1.16782,-1.65511,5.89373
2,-0.84547,-1.08922,5.94174
3,-1.04755,-1.4178,5.86852
4,-1.3568,-2.03949,5.99887
5,-0.844166,-1.55971,5.45533
6,-0.805466,-0.920052,6.11183
7,-1.0293,-1.67415,5.67031
8,-1.17333,-2.13876,5.74303
9,-0.666151,-0.733046,6.19931
10,-1.04856,-1.91901,5.60414
11,-1.23456,-2.26364,6.03674
12,-1.16079,-1.90387,5.85518
13,-0.888081,-1.45328,5.67976
14,-0.944694,-1.26145,6.31332
15,-1.05373,-1.70072,6.31439
16,-1.3462,-2.12236,6.23331
17,-0.501212,-2.27283,5.66628
20,-0.774747,-1.28076,5.8177
21,-0.938527,-1.30509,6.04125
22,-0.286546,-2.07536,5.60371
23,-0.332835,-0.899559,6.04806
24,-0.427609,-1.34195,5.65194
25,-0.921178,-1.50068,6.29765
26,-0.629344,-1.43231,5.50903
27,-0.780359,-1.83558,5.5454
28,-0.537793,-1.17738,5.81565
44,-1.22669,-1.93573,6.19937
73,-0.3663,-1.56961,5.4975
77,-0.60428,-1.00981,5.97317
81,-0.606687,-1.68262,5.42628
110,-0.228911,-1.47823,5.70371
112,-0.826084,-2.03703,5.68029
114,-0.387327,-1.85306,5.51669
115,-0.824098,-1.81509,5.54244
132,-0.574234,-2.13548,5.76129
139,-0.602546,-1.94594,5.60966
155,-0.0676147,-1.75308,5.75791
159,-0.530182,-2.28719,5.64676
165,-0.315786,-1.22113,6.03659
166,-0.037427,-1.98786,5.81275
171,-0.357774,-2.32552,5.78162
182,-0.218053,-1.45179,6.08896
191,-0.275383,-2.47101,5.99391
192,-0.313098,-1.7632,5.75248
204,-0.181764,-2.30847,6.2043
205,-0.4151,-0.812976,6.25861
