track_id,X,Y,Z
0,-0.78942,-0.435878,3.21699
1,-0.801476,-0.210499,3.41023
2,-0.857802,-0.364011,3.42243
3,-0.788744,-1.28979,3.26366
5,-0.885306,-0.663635,3.22202
6,-0.771907,-1.02196,3.08485
7,-0.908863,-0.920543,3.17096
8,-0.936815,-1.16746,3.23222
9,-0.859898,-0.448253,3.32952
10,-0.960735,-1.04562,3.25295
12,-0.86783,-0.817867,3.0467
13,-0.808127,-1.15353,3.16419
14,-0.793399,-0.575973,3.22762
15,-0.84353,-0.769069,3.16061
16,-0.989133,-1.01416,3.37135
17,-0.654816,-0.653298,3.10363
18,-0.853736,-1.03994,3.18947
19,-0.989578,-1.12357,3.34615
20,-0.615416,-0.928902,3.02862
22,-0.603624,-1.05004,3.0659
25,-0.754263,-0.899336,3.04288
26,-0.737233,-0.776128,3.07965
27,-0.862859,-0.832061,3.35341
28,-0.759907,-0.68241,3.16979
29,-0.502059,-0.984994,3.03242
31,-0.833055,-0.569962,3.35631
32,-0.656456,-0.385463,3.25118
34,-0.661751,-0.586517,3.19267
37,-0.610186,-0.819721,3.08758
41,-0.555606,-0.718824,3.11839
48,-0.503715,-0.895589,3.1089
77,-0.691683,-0.269278,3.48129
83,-0.4888,-1.10814,3.01002
95,-0.538906,-0.61832,3.23608
98,-0.410781,-0.98939,3.10844
100,-0.484786,-0.805244,3.19004
112,-0.318945,-1.15716,3.26675
116,-0.421103,-0.918011,3.20393
122,-0.408118,-1.11006,3.19999
123,-0.345099,-1.21965,3.18601
133,-0.479633,-0.74824,3.30169
138,-0.447885,-1.20781,3.11455
148,-0.614051,-0.436299,3.34351
150,-0.362478,-1.05411,3.2869
156,-0.694584,-0.518851,3.26458
164,-0.488359,-1.08895,3.13282
167,-0.44676,-0.853765,3.30896
170,-0.315944,-1.2358,3.34477
171,-0.419666,-0.965001,3.32767
192,-0.667284,-0.503912,3.44864
196,-0.767743,-0.375554,3.48976
197,-0.519539,-0.921339,3.42499
