track_id,X,Y,Z
0,-0.857608,-0.822145,5.94964
1,-0.933844,-0.0133112,6.43693
2,-0.730892,-0.525432,5.97054
3,-0.830221,0.294461,6.41549
4,-0.910223,-1.04045,6.19552
5,-0.793181,-0.438467,6.28218
6,-1.07945,-1.56762,5.31199
7,-0.691836,-1.64691,6.18925
8,-0.862123,-0.191196,6.09061
9,-0.809466,-2.10606,5.53485
10,-0.96637,-0.320122,6.51852
11,-0.85391,-0.628021,6.46989
12,-0.867444,-1.68498,5.13788
13,-0.924962,-1.84617,5.38571
14,-0.647417,-0.910355,5.74232
17,-1.012,-1.37891,5.50617
18,-0.783506,-1.12282,5.92632
20,-1.04176,-1.64554,5.60911
21,-0.795408,-1.34245,6.2162
22,-0.7329,0.505175,6.67731
23,-0.808913,-1.33171,5.31574
24,-0.75529,-0.97393,6.54191
26,-0.479921,-1.96913,6.01072
29,-0.576286,-0.133037,6.01129
31,-0.395045,-2.04151,5.14073
32,-0.703364,-2.15349,5.83649
33,-0.664581,-1.97595,5.27783
37,-0.374734,-1.16273,5.5731
42,-0.202781,-0.937344,5.71079
43,-0.466879,-0.394298,5.90068
45,-0.660319,-1.48782,5.15523
46,-0.30891,0.214451,6.39349
50,-0.461054,-0.711874,5.87482
59,-0.636984,-2.25171,5.33143
74,-0.590009,-1.7505,5.09868
81,-0.663856,-2.33684,5.62462
93,-0.663899,-0.0172587,6.2606
94,-0.0425316,-1.21498,5.56244
95,-0.545669,0.436729,6.44844
113,-0.0527386,-0.764041,5.95927
116,-0.371101,-1.54217,5.17158
134,-0.532756,-1.36147,5.38501
136,-0.387742,-2.40672,5.40757
138,-0.149813,-1.85645,5.24554
151,0.637456,-2.3128,5.8115
155,0.600302,-2.07909,5.80349
156,-0.271275,-1.49247,5.45207
158,-0.202063,-0.488846,6.01841
160,0.0744342,-1.03637,5.81937
162,0.196178,-2.63379,5.88655
163,-0.376531,-0.00994178,6.17441
175,0.178374,-2.2078,5.53053
179,-0.0661186,-1.70754,5.45524
182,0.359881,-2.02927,5.70084
183,0.0174703,-1.49792,5.64791
188,-0.12887,-2.23451,5.41534
189,-0.194739,-0.193918,6.32645
191,0.209225,-1.77295,5.75585
232,0.15319,-1.33097,5.88572
242,0.338033,-2.36224,5.74717
252,-0.0759253,-2.63129,5.83042
255,0.148851,-0.960222,6.1359
259,0.0365526,-0.692728,6.26046
266,-0.0402146,-2.02096,5.52715
269,0.515829,-1.911,6.2619
