track_id,X,Y,Z
0,0.0924042,-0.0368807,1.89964
1,0.0397331,-0.120029,1.88373
2,0.0768465,-0.562362,1.66951
3,0.083292,-0.319744,1.74396
4,-0.00304185,-0.611037,1.68626
5,0.0601346,-0.454469,1.70479
7,0.106635,-0.128707,1.86613
8,0.0435856,-0.236665,1.77779
9,0.123706,-0.447437,1.71384
10,0.142278,-0.0655526,1.91414
12,0.095566,-0.222112,1.81629
14,0.0659407,-0.280652,1.80075
15,-0.0193577,-0.516058,1.66805
16,0.0504956,-0.399686,1.71892
17,-0.0723963,-0.520156,1.68545
21,0.029921,-0.50494,1.69213
24,-0.0837837,-0.573684,1.678
27,0.102884,-0.181417,1.85443
32,0.015723,-0.557659,1.681
33,0.0759823,-0.515973,1.71904
35,0.116167,-0.37275,1.76728
36,-0.0583352,-0.606453,1.70302
47,0.12389,-0.523578,1.74749
78,0.116491,-0.312315,1.78955
84,0.109151,-0.612898,1.7616
97,0.129418,-0.172793,1.9251
109,0.153019,-0.429942,1.75459
113,0.140407,-0.304577,1.84674
114,0.0931696,-0.576607,1.72628
160,0.115792,-0.267654,1.81862
171,0.111037,-0.568342,1.77533
174,0.163745,-0.471147,1.75784
192,0.117286,-0.5446,1.81637
195,0.0471806,-0.241278,1.78309
208,0.133674,-0.353388,1.81471
209,0.130557,-0.0560075,1.97131
222,0.13641,-0.496303,1.79122
236,0.0987409,-0.665062,1.76905
239,0.108606,-0.100083,1.99069
242,0.0893107,-0.23843,1.89753
243,0.141058,-0.405697,1.81132
249,0.0808954,-0.652232,1.81705
250,0.0753136,-0.579128,1.84984
251,0.100102,-0.609444,1.82009
256,0.147249,-0.431346,1.75713
266,0.0933883,-0.575469,1.72198
271,0.135308,-0.0676445,1.91276
275,0.064794,-0.624723,1.85569
293,0.110783,-0.44888,1.79725
303,0.0938136,-0.496019,1.82136
