track_id,X,Y,Z
0,0.487666,-0.730015,2.32141
1,0.491516,-0.66202,2.3714
2,0.474415,-0.71816,2.35391
3,0.474149,-0.761004,2.32979
4,0.487828,-0.626799,2.40517
5,0.493686,-0.694887,2.35081
6,0.481752,-0.695167,2.37027
8,0.466642,-0.778726,2.34272
9,0.483741,-0.744757,2.32941
10,0.485847,-0.674507,2.38548
14,0.483288,-0.727481,2.33941
15,0.502419,-0.745277,2.31954
16,0.475067,-0.711074,2.37755
18,0.476746,-0.745059,2.34803
19,0.493537,-0.641066,2.39639
20,0.494091,-0.712807,2.34596
21,0.503616,-0.617783,2.40824
28,0.512712,-0.692469,2.35225
29,0.491402,-0.683468,2.36307
30,0.513752,-0.650717,2.37586
35,0.488827,-0.760407,2.32327
38,0.502445,-0.670718,2.36401
39,0.492742,-0.790978,2.33221
43,0.503594,-0.719089,2.33075
44,0.516834,-0.682215,2.36454
46,0.493786,-0.774811,2.32265
47,0.506793,-0.760567,2.32995
49,0.537537,-0.770722,2.34337
57,0.512285,-0.781134,2.33098
67,0.539854,-0.697994,2.381
68,0.539732,-0.715196,2.35402
75,0.52218,-0.749691,2.3303
92,0.537003,-0.681204,2.37828
98,0.535398,-0.789758,2.3535
104,0.51453,-0.708984,2.34023
105,0.521265,-0.768336,2.33899
107,0.543233,-0.757809,2.35495
112,0.516434,-0.733255,2.32155
119,0.504988,-0.628413,2.39229
121,0.520402,-0.626686,2.40292
122,0.477135,-0.77766,2.32683
123,0.517586,-0.642017,2.39631
124,0.503125,-0.727486,2.31391
131,0.527773,-0.70553,2.34702
137,0.514508,-0.659861,2.36258
145,0.526119,-0.667303,2.37441
154,0.521095,-0.726183,2.33669
170,0.550053,-0.781152,2.35689
171,0.552941,-0.76707,2.36517
187,0.537967,-0.726175,2.33842
214,0.535393,-0.689336,2.35608
220,0.488861,-0.685726,2.37082
227,0.529062,-0.7398,2.3389
238,14.0433,4.90598,-19.9603
269,0.519277,-0.689188,2.33778
291,0.403725,-0.815662,2.44922
294,0.428177,-0.821491,2.42074
297,0.550324,-0.753094,2.37169
298,0.572216,-0.711932,2.3154
