track_id,X,Y,Z
0,-0.472606,-0.570781,2.97257
1,-0.514885,-0.745495,2.90838
2,-0.494195,-0.670921,2.90236
3,-0.504755,-0.898875,2.87499
5,-0.577223,-1.01439,2.79241
6,-0.49218,-0.866271,2.95305
7,-0.50088,-0.819115,2.87884
8,-0.535457,-0.949812,2.77188
9,-0.568425,-1.05709,2.70531
13,-0.530463,-1.03525,2.64566
16,-0.367129,-0.622771,2.88112
18,-0.448538,-0.752191,2.8657
20,-0.485501,-0.911013,2.80535
21,-0.442315,-0.614713,2.91497
24,-0.506424,-1.1057,2.61435
25,-0.447017,-0.855759,2.82495
26,-0.418871,-0.908249,2.76574
27,-0.398641,-0.792145,2.81674
29,-0.529838,-1.17746,2.65883
34,-0.533592,-0.993045,2.71969
36,-0.443107,-0.698733,3.03925
38,-0.356078,-0.854163,2.79859
60,-0.416402,-0.687553,2.89962
75,-0.293782,-1.08491,2.72549
76,-0.308063,-1.00685,2.723
77,-0.368307,-1.12342,2.64695
83,-0.398758,-1.00481,2.72665
87,-0.366332,-0.731165,2.85576
92,-0.406273,-0.550418,2.94064
96,-0.436115,-1.07273,2.64331
100,-0.466912,-0.969587,2.73717
106,-0.272395,-0.975975,2.77878
116,-0.350291,-0.504778,2.98089
117,-0.352328,-0.955493,2.7673
123,-0.31491,-0.795907,2.85109
128,-0.30279,-0.918911,2.81193
134,-0.574121,-1.10858,2.66547
137,-0.387544,-1.20739,2.68325
143,-0.310764,-1.16341,2.69382
148,-0.340475,-0.587576,2.94704
152,-0.253147,-1.19267,2.74789
159,-0.294769,-0.566937,3.01593
160,-0.236719,-1.1167,2.79118
168,-0.391033,-1.0852,2.70991
171,-0.259318,-1.04263,2.81251
195,-0.245709,-1.18144,2.83562
198,-0.331061,-0.6613,2.98275
200,-0.442121,-1.15845,2.6466
209,-0.306535,-0.829034,2.94375
212,-0.289299,-0.908187,2.89367
219,-0.326491,-0.745436,2.97925
