track_id,X,Y,Z
0,-0.0245295,-0.393903,2.44616
1,0.0256952,-0.458324,2.42053
2,0.00331473,-0.507804,2.38013
3,-0.0959982,-0.586474,2.42035
5,-0.0507307,-0.610902,2.37143
6,0.0576891,-0.936819,2.32631
7,-0.0498693,-0.545432,2.39703
8,-0.000286244,-0.652608,2.33633
9,0.0107975,-0.719706,2.31535
11,-0.036899,-0.757034,2.296
13,0.0219612,-0.797861,2.31365
14,-0.00140285,-0.859508,2.30226
15,-0.0612577,-0.686746,2.35564
16,-0.13594,-0.888645,2.36068
17,0.0967005,-0.80955,2.30754
20,-0.0225307,-0.918706,2.32355
21,-0.0777806,-0.874144,2.3264
22,-0.137781,-0.838119,2.40255
23,0.0116253,-0.577792,2.39103
24,0.0573173,-0.624612,2.37215
25,-0.0975919,-0.654007,2.40722
27,0.0625844,-0.867143,2.31239
30,0.0721979,-0.751252,2.33605
32,0.0581148,-0.685947,2.35793
39,0.117681,-0.921474,2.36172
44,0.0682746,-0.6027,2.43003
63,0.0944338,-0.733206,2.40255
76,0.128278,-0.829444,2.41872
79,-0.0554122,-0.817069,2.31911
81,0.0391296,-0.527145,2.43726
82,0.138165,-0.860639,2.31661
88,0.0797211,-0.670155,2.42613
90,0.0480265,-0.49989,2.50338
97,0.167792,-0.872841,2.38237
101,0.0256048,-0.436044,2.4811
103,0.0502571,-0.570371,2.49528
121,0.0798428,-0.781564,2.44614
132,0.0580873,-0.638803,2.48517
144,0.0823136,-0.802749,2.37459
148,0.0927319,-0.961443,2.4143
149,0.0404722,-0.703477,2.49655
162,0.0251909,-0.955968,2.49521
170,0.0721087,-0.831026,2.49688
