track_id,X,Y,Z
0,0.470973,-0.973399,2.58784
1,0.484693,-1.02669,2.53368
2,0.465538,-1.0601,2.54463
3,0.47421,-1.05839,2.53256
4,0.472073,-0.95656,2.599
5,0.496193,-1.00225,2.52553
6,0.479653,-0.963566,2.58533
7,0.501546,-0.9915,2.53112
8,0.497954,-1.07473,2.52256
9,0.47721,-0.999083,2.5654
10,0.474712,-0.988648,2.5727
11,0.487991,-1.05938,2.52763
12,0.488517,-0.973304,2.58232
13,0.473049,-1.04963,2.54445
14,0.484636,-1.00852,2.53452
15,0.50174,-1.06141,2.52394
16,0.493756,-1.03035,2.52299
17,0.479731,-0.944496,2.60586
18,0.479333,-1.02292,2.5465
19,0.490484,-0.996041,2.53727
20,0.545497,-1.06178,2.53281
21,0.481451,-1.00826,2.54947
22,0.489151,-1.04154,2.53365
23,0.493891,-1.01776,2.52903
24,0.505552,-1.01257,2.52337
25,0.489802,-1.07853,2.53338
26,0.474239,-1.01783,2.555
27,0.46756,-1.02307,2.56575
28,0.467975,-1.05316,2.55459
29,0.493178,-0.960574,2.5881
30,0.474884,-1.03158,2.55397
31,0.471632,-1.01065,2.56267
34,0.486277,-0.981295,2.57363
37,0.483198,-0.954144,2.59508
38,0.520237,-1.05836,2.53136
40,0.472855,-1.07137,2.53986
41,0.487258,-0.991234,2.56763
43,0.511468,-1.07742,2.52231
44,0.511388,-1.00029,2.52695
45,0.502773,-1.04066,2.52776
46,0.506569,-1.02645,2.52786
47,0.484603,-1.05318,2.53969
48,0.522244,-1.07073,2.52621
53,0.508222,-1.05311,2.53143
80,0.499321,-0.993455,2.56482
94,0.515937,-1.03656,2.52672
96,0.501428,-0.977354,2.58116
117,0.543192,-1.04955,2.53521
123,0.497238,-0.987172,2.57384
144,0.52985,-1.05527,2.53816
145,0.539414,-1.04039,2.55087
146,0.532041,-1.08798,2.54043
164,0.531873,-1.02602,2.5513
165,0.533112,-1.04919,2.54468
166,0.523575,-1.03378,2.54842
167,0.534814,-1.07014,2.53025
171,0.520062,-1.08336,2.53054
174,0.508713,-0.988466,2.57301
181,0.51645,-1.01958,2.53427
196,0.542889,-1.07651,2.53479
221,0.513839,-1.03218,2.5385
222,0.550767,-1.05569,2.54344
241,0.510487,-0.998972,2.56708
246,0.520185,-1.01994,2.54721
251,0.550944,-1.06796,2.54284
254,0.507367,-1.06757,2.53083
263,0.519286,-1.04528,2.5367
265,0.507928,-0.995632,2.54138
292,0.513545,-1.00775,2.53965
339,0.523103,-1.01782,2.56314
345,0.507421,-1.01135,2.57734
350,0.506505,-1.01083,2.56228
367,0.510888,-1.01897,2.5883
381,0.473634,-0.944744,2.61006
395,0.48586,-0.963334,2.60742
430,0.530848,-1.08346,2.55748
435,20.8525,7.02201,-16.629
