track_id,X,Y,Z
1,-3.63233,-4.15987,22.0303
2,-4.28181,-8.65301,19.8701
3,-4.95061,-6.55962,20.4964
4,-3.85524,-7.12546,19.867
5,-5.09082,-8.70664,20.9984
6,-4.71354,-8.35865,20.2863
7,-5.22197,-8.16151,20.7211
8,-3.2123,-4.58107,21.3927
9,-2.92993,-6.22602,20.4703
10,-3.51088,-5.43711,20.852
11,-4.16453,-6.10074,20.997
12,-5.2798,-8.02526,21.4048
13,-4.32219,-7.36236,20.3062
15,-3.92476,-8.11908,19.7346
16,-3.54644,-6.06732,20.6829
17,-3.9601,-5.62248,21.3796
21,-3.70133,-6.67453,20.3327
22,-2.8596,-7.71965,20.039
25,-2.96204,-3.86972,22.31
26,-4.51983,-6.69056,20.0397
28,-4.07072,-7.97693,20.354
29,-3.12712,-6.95863,20.13
38,-2.9792,-5.79105,20.9681
39,-2.61634,-5.02721,21.9334
50,-2.43827,-4.26127,22.4273
52,-2.31809,-5.96469,21.0509
59,-2.37002,-5.57079,22.2806
60,-3.36953,-8.15164,20.082
86,-4.27279,-6.334,20.4144
91,-4.68369,-7.79561,20.6023
101,-2.44732,-6.56541,20.8108
110,-2.44085,-7.92109,20.5207
122,-3.17215,-5.30033,21.5038
127,-2.2769,-7.1043,21.2004
131,-3.48414,-7.53616,20.2584
139,-3.69224,-4.9451,21.6927
141,-2.13473,-6.49762,21.4476
144,-2.95982,-4.42534,21.96
154,-4.08434,-6.10221,20.9206
155,-2.87637,-7.39422,20.5518
158,-2.62493,-8.7678,21.3977
165,-3.07132,-6.76422,20.7692
177,-2.48722,-4.89624,22.5328
202,-3.67151,-4.20821,22.0479
